Province,District,Commune,Vil_Code,Village,L1_HH,L2_HH,L1_Per_HH,L2_Per_HH,TOT_Per_HH,TOT_HH,Rounds,Scale
Pursat,Bakan,Me Tuek,15010405,Paolao,35,26,0.191,0.142,0.333,61,2010,2
Pursat,Bakan,Me Tuek,15010406,Ta Mom,32,41,0.097,0.124,0.221,73,2010,1
Pursat,Bakan,Me Tuek,15010407,Chen Tay,80,24,0.235,0.071,0.306,104,2010,2
Pursat,Bakan,Me Tuek,15010408,Me Tuek,24,27,0.132,0.148,0.28,51,2010,2
Pursat,Bakan,Me Tuek,15010409,Kaoh khsach,4,25,0.029,0.18,0.209,29,2010,1
Pursat,Bakan,Me Tuek,15010410,Ma,5,17,0.054,0.185,0.239,22,2010,1
Pursat,Bakan,Me Tuek,15010411,Dei Roneat,13,43,0.071,0.235,0.306,56,2010,2
Pursat,Bakan,Me Tuek,15010412,Trang,49,21,0.223,0.095,0.318,70,2010,1
Pursat,Bakan,Me Tuek,15010414,Samraong Prey Khiev,34,8,0.197,0.046,0.243,42,2010,1
Pursat,Bakan,Me Tuek,15010415,Kaomsamnor,5,37,0.054,0.398,0.452,42,2010,1
Pursat,Bakan,Me Tuek,15010416,Prekkro,0,25,0,0.253,0.253,25,2010,1
Pursat,Bakan,Ou Ta Paong,15010501,Prey Yeang,8,8,0.14,0.14,0.281,16,2010,1
Pursat,Bakan,Ou Ta Paong,15010502,Robaoh Reang,41,33,0.194,0.156,0.351,74,2010,2
Pursat,Bakan,Ou Ta Paong,15010503,Chamkar Ou,28,14,0.173,0.086,0.259,42,2010,2
Pursat,Bakan,Ou Ta Paong,15010504,Chamkar Khloy,40,39,0.176,0.172,0.348,79,2010,2
Pursat,Bakan,Ou Ta Paong,15010505,Ou Ta Paong,54,61,0.175,0.197,0.372,115,2010,2
Pursat,Bakan,Ou Ta Paong,15010506,Anlong Kray,21,21,0.121,0.121,0.243,42,2010,1
Pursat,Bakan,Ou Ta Paong,15010507,Srah Mkak,48,17,0.257,0.091,0.348,65,2010,2
Pursat,Bakan,Ou Ta Paong,15010509,Bat Kokir Chas,32,18,0.2,0.112,0.312,50,2010,1
Pursat,Bakan,Ou Ta Paong,15010510,Sdok Khlouk,47,53,0.139,0.157,0.296,100,2010,2
Pursat,Bakan,Ou Ta Paong,15010511,Tuol Rokeang,20,15,0.163,0.122,0.285,35,2010,1
Pursat,Bakan,Ou Ta Paong,15010512,Samraong Pok,31,25,0.214,0.172,0.386,56,2010,2
Pursat,Bakan,Ou Ta Paong,15010513,Phsar Andaet,26,29,0.129,0.144,0.272,55,2010,2
Pursat,Bakan,Ou Ta Paong,15010514,Oknha Moan,45,16,0.265,0.094,0.359,61,2010,2
Pursat,Bakan,Ou Ta Paong,15010515,Srah Run,33,25,0.199,0.151,0.349,58,2010,2
Pursat,Bakan,Ou Ta Paong,15010516,Bat Kokir Thmei,42,41,0.141,0.138,0.279,83,2010,2
Pursat,Bakan,Ou Ta Paong,15010517,Ta Nai,17,15,0.147,0.129,0.276,32,2010,1
Pursat,Bakan,Ou Ta Paong,15010519,Ou Bat,16,16,0.174,0.174,0.348,32,2010,1
Pursat,Bakan,Ou Ta Paong,15010521,Prey Krabau,15,24,0.114,0.182,0.295,39,2010,1
Pursat,Bakan,Rumlech,15010601,Pnov,6,11,0.044,0.081,0.125,17,2010,1
Pursat,Bakan,Rumlech,15010602,Rung Ta Kok,30,32,0.136,0.145,0.282,62,2010,2
Pursat,Bakan,Rumlech,15010603,Koun Tnaot,3,12,0.032,0.128,0.16,15,2010,1
Pursat,Bakan,Rumlech,15010604,Pralay Rumdeng,7,16,0.062,0.143,0.205,23,2010,1
Pursat,Bakan,Rumlech,15010605,Prasat,32,35,0.144,0.158,0.302,67,2010,1
Pursat,Bakan,Rumlech,15010606,Kampong Kdei,35,30,0.299,0.256,0.556,65,2010,2
Pursat,Bakan,Rumlech,15010607,Rumlech,33,25,0.157,0.119,0.276,58,2010,2
Pursat,Bakan,Rumlech,15010608,Kaoh Khcheay,18,7,0.2,0.077778,0.277778,25,2010,1
Pursat,Bakan,Rumlech,15010609,Sdok Khla,35,15,0.213,0.091,0.305,50,2010,1
Pursat,Bakan,Rumlech,15010610,Khvav,42,31,0.18,0.133,0.313,73,2010,2
Pursat,Bakan,Rumlech,15010611,Damnak Trach,18,12,0.078,0.052,0.13,30,2010,1
Pursat,Bakan,Rumlech,15010612,Lhong,9,9,0.141,0.141,0.281,18,2010,1
Pursat,Bakan,Rumlech,15010613,Tmey,4,18,0.058,0.261,0.319,22,2010,1
Pursat,Bakan,Snam Preah,15010701,Snam Preah,25,13,0.163,0.085,0.248,38,2010,1
Pursat,Bakan,Snam Preah,15010702,Krapeu Rou,18,25,0.082,0.114,0.196,43,2010,1
Pursat,Bakan,Snam Preah,15010703,Andoung Sanbuor,27,18,0.136,0.091,0.227,45,2010,1
Pursat,Bakan,Snam Preah,15010704,Sameakki,30,25,0.19,0.158,0.348,55,2010,1
Pursat,Bakan,Snam Preah,15010705,Chambak Meas,63,31,0.232,0.114,0.347,94,2010,2
Pursat,Bakan,Snam Preah,15010706,Tuol Khmaer,26,49,0.157,0.295,0.452,75,2010,2
Pursat,Bakan,Snam Preah,15010707,Sdok Svay,51,17,0.242,0.081,0.322,68,2010,2
Pursat,Bakan,Snam Preah,15010708,Kaoh Krasang,13,18,0.103,0.143,0.246,31,2010,1
Pursat,Bakan,Snam Preah,15010709,Pnov,24,33,0.106,0.145,0.251,57,2010,1
Pursat,Bakan,Snam Preah,15010710,Dangkieb Kdam,17,19,0.139,0.156,0.295,36,2010,2
Pursat,Bakan,Snam Preah,15010711,Anlong Mean,24,25,0.14,0.146,0.287,49,2010,1
Pursat,Bakan,Snam Preah,15010712,Kampeaeng Svay,7,30,0.053,0.227,0.28,37,2010,1
Pursat,Bakan,Snam Preah,15010713,Khmar,47,38,0.164,0.132,0.296,85,2010,1
Pursat,Bakan,Snam Preah,15010714,Thnuoh Ta Chab,20,38,0.071,0.134,0.205,58,2010,2
Pursat,Bakan,Snam Preah,15010715,Svay at,14,24,0.114,0.195,0.309,38,2010,2
Pursat,Bakan,Snam Preah,15010716,araen,25,13,0.195,0.102,0.297,38,2010,1
Pursat,Bakan,Snam Preah,15010717,Andoung Krasang,29,77,0.092,0.244,0.335,106,2010,1
Pursat,Bakan,Snam Preah,15010718,Bak Pring,28,37,0.159,0.21,0.369,65,2010,2
Pursat,Bakan,Snam Preah,15010719,Cheung Phleung,13,27,0.096,0.199,0.294,40,2010,1
Pursat,Bakan,Snam Preah,15010720,Tram Peaer,67,37,0.302,0.167,0.468,104,2010,2
Pursat,Bakan,Svay Doun Kaev,15010801,Tuol Samraong,7,4,0.184,0.105,0.289,11,2010,1
Pursat,Bakan,Svay Doun Kaev,15010802,Svay Doun Kaev Muoy,53,34,0.17,0.109,0.28,87,2010,2
Pursat,Bakan,Svay Doun Kaev,15010803,Svay Doun Kaev Pir,7,14,0.104,0.209,0.313,21,2010,1
Pursat,Bakan,Svay Doun Kaev,15010804,Svay Sa,12,8,0.2,0.133,0.333,20,2010,2
Pursat,Bakan,Svay Doun Kaev,15010805,Kampang,17,17,0.097,0.097,0.193,34,2010,1
Pursat,Bakan,Svay Doun Kaev,15010806,Chrab,38,15,0.306,0.121,0.427,53,2010,2
Pursat,Bakan,Svay Doun Kaev,15010807,Thmei,16,13,0.154,0.125,0.279,29,2010,1
Pursat,Bakan,Svay Doun Kaev,15010808,Kampout ang,9,4,0.45,0.2,0.65,13,2010,1
Pursat,Bakan,Svay Doun Kaev,15010809,Nikom Leu,77,22,0.631,0.18,0.811,99,2010,2
Pursat,Bakan,Ta Lou,15010901,Kouk Rumlo,12,23,0.112,0.215,0.327,35,2010,1
Pursat,Bakan,Ta Lou,15010902,Tuol Totueng,3,9,0.034,0.102,0.136,12,2010,2
Pursat,Bakan,Ta Lou,15010903,Tuol Thma,6,14,0.055,0.127,0.182,20,2010,1
Pursat,Bakan,Ta Lou,15010904,Buor Chres,16,20,0.16,0.2,0.36,36,2010,1
Pursat,Bakan,Ta Lou,15010905,Prey Roung,30,24,0.103,0.082,0.186,54,2010,2
Pursat,Bakan,Ta Lou,15010906,Ta Lou,38,40,0.111,0.117,0.227,78,2010,2
Pursat,Bakan,Ta Lou,15010907,Thmei,37,54,0.121,0.176,0.296,91,2010,1
Pursat,Bakan,Ta Lou,15010908,Tuol Chreav,22,4,0.262,0.048,0.31,26,2010,1
Pursat,Bakan,Ta Lou,15010909,Prey Tao,10,20,0.072,0.145,0.217,30,2010,1
Pursat,Bakan,Ta Lou,15010910,Boeng Kak,23,38,0.105,0.173,0.277,61,2010,2
Pursat,Bakan,Ta Lou,15010911,Prey Veang,43,42,0.137,0.134,0.271,85,2010,2
Pursat,Bakan,Ta Lou,15010912,Serei Kunthea,14,29,0.075,0.156,0.231,43,2010,1
Pursat,Bakan,Ta Lou,15010913,Tayang Sa,8,21,0.082,0.214,0.296,29,2010,1
Pursat,Bakan,Ta Lou,15010914,Chhnal Moan,25,18,0.169,0.122,0.291,43,2010,1
Pursat,Bakan,Ta Lou,15010915,Prey Kantuot,64,48,0.204,0.153,0.358,112,2010,2
Pursat,Bakan,Ta Lou,15010916,Tang Kouk,42,7,0.172,0.029,0.201,49,2010,1
Pursat,Bakan,Ta Lou,15010917,Baos Kor,34,23,0.158,0.107,0.265,57,2010,2
Pursat,Bakan,Ta Lou,15010918,Prahal,91,61,0.16,0.107,0.268,152,2010,3
Pursat,Bakan,Ta Lou,15010919,Rohal Til,62,78,0.155,0.195,0.351,140,2010,2
Pursat,Bakan,Trapeang Chong,15011001,Bakan,32,26,0.13,0.105,0.235,58,2010,2
Pursat,Bakan,Trapeang Chong,15011002,Kab Kralanh,21,23,0.151,0.165,0.317,44,2010,1
Pursat,Bakan,Trapeang Chong,15011003,Poulyum,16,24,0.082,0.123,0.205,40,2010,1
Pursat,Bakan,Trapeang Chong,15011004,Stueng Kambot,21,25,0.103,0.123,0.225,46,2010,2
Pursat,Bakan,Trapeang Chong,15011005,Boeng Prei,21,24,0.083665,0.095618,0.179283,45,2010,1
Pursat,Bakan,Trapeang Chong,15011006,Srae Lvea,27,41,0.117,0.178,0.296,68,2010,2
Pursat,Bakan,Trapeang Chong,15011007,Chamkar Ou,50,20,0.284,0.114,0.398,70,2010,2
Pursat,Bakan,Trapeang Chong,15011008,Kandoeng Meas,20,34,0.098,0.166,0.263,54,2010,2
Pursat,Bakan,Trapeang Chong,15011009,Trapeang Chong,19,70,0.058,0.213,0.271,89,2010,2
Pursat,Bakan,Trapeang Chong,15011010,Kaoh Andaet,17,30,0.083,0.146,0.229,47,2010,1
Pursat,Bakan,Trapeang Chong,15011011,Kaoh Svay,19,20,0.145,0.153,0.298,39,2010,1
Pursat,Bakan,Trapeang Chong,15011012,Kraol Krabei,45,30,0.196,0.13,0.326,75,2010,2
Pursat,Bakan,Trapeang Chong,15011013,Pit Trang,29,14,0.216,0.104,0.321,43,2010,1
Pursat,Bakan,Trapeang Chong,15011014,Kaoh Kaev,61,21,0.182,0.062,0.244,82,2010,2
Pursat,Bakan,Trapeang Chong,15011015,Buor Srangae,25,21,0.167,0.14,0.307,46,2010,1
Pursat,Bakan,Trapeang Chong,15011016,Snay Toul,15,18,0.13,0.157,0.287,33,2010,1
Pursat,Bakan,Trapeang Chong,15011017,Ou Rumchek,20,33,0.07,0.115,0.185,53,2010,2
Pursat,Bakan,Trapeang Chong,15011018,Kdei Chhnuol,19,24,0.147,0.186,0.333,43,2010,1
Pursat,Bakan,Trapeang Chong,15011019,Thmei,15,19,0.138,0.174,0.312,34,2010,1
Pursat,Bakan,Trapeang Chong,15011020,Preah Chambak,35,41,0.143,0.167,0.31,76,2010,2
Pursat,Kandieng,Anlong Vil,15020101,Tuol Char,17,17,0.236,0.236,0.472,34,2010,2
Pursat,Kandieng,Anlong Vil,15020102,Ou Ba Krang,16,13,0.258,0.21,0.468,29,2010,1
Pursat,Kandieng,Anlong Vil,15020103,Voat Pou Ti Muoy,17,15,0.239,0.211,0.451,32,2010,1
Pursat,Kandieng,Anlong Vil,15020104,Voat Pou Ti Pir,23,3,0.434,0.057,0.491,26,2010,1
Pursat,Kandieng,Anlong Vil,15020105,Kampong Krabei,13,12,0.255,0.235,0.49,25,2010,1
Pursat,Kandieng,Anlong Vil,15020106,Phlov Krabei,9,19,0.167,0.352,0.519,28,2010,1
Pursat,Kandieng,Anlong Vil,15020107,Kanhcheu Bay Dach,21,12,0.344,0.197,0.541,33,2010,1
Pursat,Kandieng,Anlong Vil,15020108,Anlong Vil,9,23,0.161,0.411,0.571,32,2010,2
Pursat,Kandieng,Anlong Vil,15020109,Preaek Ta Vong,46,3,0.529,0.034,0.563,49,2010,1
Pursat,Kandieng,Anlong Vil,15020110,Preaek Ta Kong,10,18,0.192,0.346,0.538,28,2010,1
Pursat,Kandieng,Anlong Vil,15020111,Kaoh Krasang,18,12,0.269,0.179,0.448,30,2010,1
Pursat,Kandieng,Anlong Vil,15020112,Preaek Chheu Trav,33,18,0.375,0.205,0.58,51,2010,2
Pursat,Kandieng,Anlong Vil,15020113,Chey Chumneah,28,23,0.315,0.258,0.573,51,2010,2
Pursat,Kandieng,Anlong Vil,15020114,Boeng Chhuk,20,32,0.217,0.348,0.565,52,2010,2
Pursat,Kandieng,Anlong Vil,15020115,Phteah Kor,23,33,0.169,0.243,0.412,56,2010,2
Pursat,Kandieng,Anlong Vil,15020116,Kbal Romeas,16,23,0.178,0.256,0.433,39,2010,1
Pursat,Kandieng,Kandieng,15020301,Kampong Roka,9,17,0.184,0.347,0.531,26,2010,1
Pursat,Kandieng,Kandieng,15020302,Kaev Vichey,18,19,0.222,0.235,0.457,37,2010,1
Pursat,Kandieng,Kandieng,15020303,Svay Yeang,19,17,0.279,0.25,0.529,36,2010,1
Pursat,Kandieng,Kandieng,15020304,Kandieng Knong,18,22,0.257,0.314,0.571,40,2010,1
Pursat,Kandieng,Kandieng,15020305,Kandieng,11,12,0.149,0.162,0.311,23,2010,1
Pursat,Kandieng,Kandieng,15020306,Sthani,15,38,0.149,0.376,0.525,53,2010,2
Pursat,Kandieng,Kandieng,15020307,Yos,18,16,0.273,0.242,0.515,34,2010,1
Pursat,Kandieng,Kandieng,15020308,Prey Kdei Leu,4,18,0.093,0.419,0.512,22,2010,1
Pursat,Kandieng,Kandieng,15020309,Prey Kdei Kandal,4,20,0.082,0.408,0.49,24,2010,1
Pursat,Kandieng,Kandieng,15020310,Prey Kdei Kraom,13,24,0.155,0.286,0.44,37,2010,1
Pursat,Kandieng,Kandieng,15020311,Sya,25,15,0.243,0.146,0.388,40,2010,2
Pursat,Kandieng,Kandieng,15020312,Bangkoul,30,32,0.265,0.283,0.549,62,2010,2
Pursat,Kandieng,Kandieng,15020313,Stueng Leu,32,5,0.376,0.059,0.435,37,2010,1
Pursat,Kandieng,Kandieng,15020314,Stueng Kraom,22,19,0.275,0.238,0.512,41,2010,1
Pursat,Kandieng,Kandieng,15020315,Kampong Krasang Leu,10,14,0.133,0.187,0.32,24,2010,1
Pursat,Kandieng,Kandieng,15020316,Kampong Krasang Kraom,20,24,0.202,0.242,0.444,44,2010,1
Pursat,Kandieng,Kandieng,15020317,Boeng Chhuk,24,33,0.156,0.214,0.37,57,2010,2
Pursat,Kandieng,Kanhchor,15020401,Kanhchor,44,16,0.192,0.07,0.262,60,2010,2
Pursat,Kandieng,Kanhchor,15020402,Boeng Kranh,4,16,0.033,0.132,0.165,20,2010,1
Pursat,Kandieng,Kanhchor,15020403,Preaek Trabaek,36,58,0.102,0.164,0.266,94,2010,2
Pursat,Kandieng,Kanhchor,15020404,Samraong,21,21,0.109,0.109,0.218,42,2010,2
Pursat,Kandieng,Kanhchor,15020405,Roleang,28,10,0.153,0.055,0.208,38,2010,1
Pursat,Kandieng,Kanhchor,15020406,Tuol Totueng,33,24,0.151,0.11,0.26,57,2010,2
Pursat,Kandieng,Kanhchor,15020407,Pou Andaet,5,44,0.027,0.238,0.265,49,2010,1
Pursat,Kandieng,Kanhchor,15020408,Koun Kray,12,38,0.075,0.236,0.311,50,2010,1
Pursat,Kandieng,Kanhchor,15020409,Dang Ou,7,42,0.06,0.362,0.422,49,2010,1
Pursat,Kandieng,Kanhchor,15020410,Phlov Luong,9,61,0.043,0.292,0.335,70,2010,2
Pursat,Kandieng,Kanhchor,15020411,Tbaeng Bangkeab,24,20,0.119,0.1,0.219,44,2010,1
Pursat,Kandieng,Kanhchor,15020412,Kandal,6,12,0.059,0.118,0.176,18,2010,1
Pursat,Kandieng,Reang Til,15020501,Reang Til,51,101,0.199,0.395,0.594,152,2010,3
Pursat,Kandieng,Reang Til,15020502,Preaek,21,40,0.151,0.288,0.439,61,2010,2
Pursat,Kandieng,Reang Til,15020503,Charaoh,9,27,0.136,0.409,0.545,36,2010,1
Pursat,Kandieng,Reang Til,15020504,Kaoh  Kaev,13,62,0.058559,0.279279,0.337838,75,2010,2
Pursat,Kandieng,Reang Til,15020505,Kaoh K'aek,39,104,0.114,0.304,0.418,143,2010,2
Pursat,Kandieng,Srae Sdok,15020601,Banteay Traok,3,36,0.021,0.257,0.279,39,2010,1
Pursat,Kandieng,Srae Sdok,15020602,Chamkar Ta Pour,16,47,0.107,0.313,0.42,63,2010,2
Pursat,Kandieng,Srae Sdok,15020603,Phteah Kaoh,25,37,0.248,0.366,0.614,62,2010,2
Pursat,Kandieng,Srae Sdok,15020604,Saen Chey,29,38,0.248,0.325,0.573,67,2010,2
Pursat,Kandieng,Srae Sdok,15020605,Veal,23,44,0.211,0.404,0.615,67,2010,1
Pursat,Kandieng,Srae Sdok,15020606,Sarieng,3,15,0.043,0.214,0.257,18,2010,1
Pursat,Kandieng,Srae Sdok,15020607,Kdei Chhvit,24,30,0.146,0.183,0.329,54,2010,2
Pursat,Kandieng,Srae Sdok,15020608,Ta Mao Leu,16,26,0.145,0.236,0.382,42,2010,1
Pursat,Kandieng,Srae Sdok,15020609,Pring Khpos,28,29,0.171,0.177,0.348,57,2010,2
Pursat,Kandieng,Srae Sdok,15020610,Trang,9,48,0.062,0.333,0.396,57,2010,1
Pursat,Kandieng,Srae Sdok,15020611,Thlea Ampil,16,31,0.129,0.25,0.379,47,2010,1
Pursat,Kandieng,Srae Sdok,15020612,Thmei,41,55,0.206,0.276,0.482,96,2010,1
Pursat,Kandieng,Srae Sdok,15020613,Chamreh,44,33,0.194,0.145,0.339,77,2010,1
Pursat,Kandieng,Srae Sdok,15020614,Bakur,43,52,0.167,0.202,0.37,95,2010,2
Pursat,Kandieng,Srae Sdok,15020615,Pou,18,30,0.175,0.291,0.466,48,2010,2
Pursat,Kandieng,Srae Sdok,15020616,Pou Pir,13,36,0.108,0.3,0.408,49,2010,1
Pursat,Kandieng,Srae Sdok,15020617,Entheakthyea,16,26,0.117,0.19,0.307,42,2010,1
Pursat,Kandieng,Svay Luong,15020701,Boeng Kranh,14,15,0.117,0.125,0.242,29,2010,1
Pursat,Kandieng,Svay Luong,15020702,Roung Masin,5,7,0.064,0.09,0.154,12,2010,1
Pursat,Kandieng,Svay Luong,15020703,Svay Luong,12,3,0.203,0.051,0.254,15,2010,1
Pursat,Kandieng,Svay Luong,15020704,Svay Chan,10,22,0.094,0.208,0.302,32,2010,1
Pursat,Kandieng,Svay Luong,15020705,Phlov Pouthi Vongs,21,9,0.292,0.125,0.417,30,2010,1
Pursat,Kandieng,Svay Luong,15020706,Svay Chambak,18,14,0.212,0.165,0.376,32,2010,1
Pursat,Kandieng,Svay Luong,15020707,Pou Laeung,9,22,0.112,0.275,0.388,31,2010,1
Pursat,Kandieng,Svay Luong,15020708,Ka Kou,0,3,0,0.057,0.057,3,2010,1
Pursat,Kandieng,Svay Luong,15020709,Sanlung,10,11,0.152,0.167,0.318,21,2010,1
Pursat,Kandieng,Svay Luong,15020710,Svay Yeang,19,27,0.19,0.27,0.46,46,2010,1
Pursat,Kandieng,Svay Luong,15020711,Phteah Srae,36,13,0.199,0.072,0.271,49,2010,1
Pursat,Kandieng,Svay Luong,15020712,Chreaeng,48,11,0.249,0.057,0.306,59,2010,2
Pursat,Kandieng,Svay Luong,15020713,Chheu Teal,16,22,0.136,0.186,0.322,38,2010,1
Pursat,Kandieng,Sya,15020801,Kampong Sambuor,19,21,0.229,0.253,0.482,40,2010,1
Pursat,Kandieng,Sya,15020802,Anlong Vil,22,36,0.132,0.216,0.347,58,2010,2
Pursat,Kandieng,Sya,15020803,Charoek,12,5,0.267,0.111,0.378,17,2010,1
Pursat,Kandieng,Sya,15020804,Boeng Chak,24,24,0.166,0.166,0.331,48,2010,1
Pursat,Kandieng,Sya,15020805,Kbal Peam,17,25,0.23,0.338,0.568,42,2010,1
Pursat,Kandieng,Sya,15020806,Trapeang Thma,23,42,0.164,0.3,0.464,65,2010,1
Pursat,Kandieng,Sya,15020807,Kbal Chheu Puk,81,62,0.301,0.23,0.532,143,2010,2
Pursat,Kandieng,Sya,15020808,Sya,24,30,0.2,0.25,0.45,54,2010,2
Pursat,Kandieng,Sya,15020809,Thlok,48,27,0.329,0.185,0.514,75,2010,1
Pursat,Kandieng,Sya,15020810,Prey Srakum,29,25,0.232,0.2,0.432,54,2010,1
Pursat,Kandieng,Sya,15020812,Voat Lieb,30,23,0.265,0.204,0.469,53,2010,2
Pursat,Kandieng,Veal,15020901,Kbal Hong,13,25,0.09,0.172,0.262,38,2010,1
Pursat,Kandieng,Veal,15020902,Pralay Thum,72,16,0.36,0.08,0.44,88,2010,1
Pursat,Kandieng,Veal,15020903,Veal,7,20,0.06,0.172,0.233,27,2010,1
Pursat,Kandieng,Veal,15020904,Pou Kambaor,17,31,0.119,0.217,0.336,48,2010,1
Pursat,Kandieng,Veal,15020905,Kanhcheu Bay Dach,13,14,0.144,0.156,0.3,27,2010,1
Pursat,Kandieng,Veal,15020906,Pou Damnak,13,27,0.081,0.169,0.25,40,2010,1
Pursat,Kandieng,Veal,15020907,Boeng Yea,14,10,0.126,0.09,0.216,24,2010,1
Pursat,Kandieng,Veal,15020908,Ta Sdei,22,18,0.227,0.186,0.412,40,2010,1
Pursat,Kandieng,Veal,15020909,Tuol Pongro,6,27,0.075,0.338,0.412,33,2010,1
Pursat,Kandieng,Kaoh Chum,15021001,Anlong Hab,32,28,0.19,0.167,0.357,60,2010,2
Pursat,Kandieng,Kaoh Chum,15021002,Spean,37,50,0.196,0.265,0.46,87,2010,2
Pursat,Kandieng,Kaoh Chum,15021003,Dang Rung,35,50,0.198,0.282,0.48,85,2010,2
Pursat,Kandieng,Kaoh Chum,15021004,Dang Lang,39,43,0.267,0.295,0.562,82,2010,2
Pursat,Kandieng,Kaoh Chum,15021005,Sdok Chum,63,60,0.238,0.226,0.464,123,2010,2
Pursat,Kandieng,Kaoh Chum,15021006,Damrei Sa,41,67,0.225,0.368,0.593,108,2010,2
Pursat,Kandieng,Kaoh Chum,15021007,Phteah Pring,20,28,0.235,0.329,0.565,48,2010,1
Pursat,Kandieng,Kaoh Chum,15021008,Kien,43,38,0.215,0.19,0.405,81,2010,2
Pursat,Kandieng,Kaoh Chum,15021009,Ampil Kanhchrinh,15,33,0.174,0.384,0.558,48,2010,1
Pursat,Kandieng,Kaoh Chum,15021010,Tuol Ku,27,30,0.165,0.183,0.348,57,2010,2
Pursat,Krakor,Anlong Tnaot,15030101,Chrolong,25,13,0.234,0.121,0.355,38,2010,1
Pursat,Krakor,Anlong Tnaot,15030102,Thkoul Thum,13,38,0.074,0.217,0.291,51,2010,2
Pursat,Krakor,Anlong Tnaot,15030103,Kandal,33,19,0.156,0.09,0.246,52,2010,1
Pursat,Krakor,Anlong Tnaot,15030104,Phsar,57,35,0.177,0.109,0.286,92,2010,1
Pursat,Krakor,Anlong Tnaot,15030105,Tuol Mkak,18,29,0.112,0.18,0.292,47,2010,2
Pursat,Krakor,Anlong Tnaot,15030106,La Bak,20,16,0.328,0.262,0.59,36,2010,1
Pursat,Krakor,Anlong Tnaot,15030107,Khla Krapeu,39,34,0.176,0.154,0.33,73,2010,2
Pursat,Krakor,Anlong Tnaot,15030108,Tonsay Kol,12,21,0.125,0.219,0.344,33,2010,1
Pursat,Krakor,Anlong Tnaot,15030109,Khleang Moeang,27,25,0.148,0.137,0.284,52,2010,2
Pursat,Krakor,Anlong Tnaot,15030110,Banteay Krang,13,28,0.08,0.173,0.253,41,2010,1
Pursat,Krakor,Anlong Tnaot,15030111,Papet,41,40,0.219,0.214,0.433,81,2010,2
Pursat,Krakor,Anlong Tnaot,15030112,Totueng,8,29,0.086,0.312,0.398,37,2010,1
Pursat,Krakor,Ansa Chambak,15030201,Khsach L'et,77,56,0.196,0.142,0.338,133,2010,2
Pursat,Krakor,Ansa Chambak,15030202,Thkoul Thum,23,56,0.095,0.23,0.325,79,2010,2
Pursat,Krakor,Ansa Chambak,15030203,Thkoul Touch,32,39,0.139,0.17,0.309,71,2010,2
Pursat,Krakor,Ansa Chambak,15030204,arang Pruoch,33,18,0.256,0.14,0.395,51,2010,2
Pursat,Krakor,Ansa Chambak,15030205,Kampong Thkoul,40,40,0.211,0.211,0.421,80,2010,2
Pursat,Krakor,Ansa Chambak,15030206,San Sar,20,53,0.116,0.306,0.422,73,2010,2
Pursat,Krakor,Ansa Chambak,15030207,Kbaldamrei,18,27,0.118,0.176,0.294,45,2010,1
Pursat,Krakor,Boeng Kantuot,15030301,Thmei,9,22,0.075,0.183,0.258,31,2010,1
Pursat,Krakor,Boeng Kantuot,15030302,Kandol Sa,15,20,0.109,0.146,0.255,35,2010,1
Pursat,Krakor,Boeng Kantuot,15030303,Trapeang Khley,20,15,0.127,0.096,0.223,35,2010,1
Pursat,Krakor,Boeng Kantuot,15030304,Chochok,3,11,0.048,0.177,0.226,14,2010,1
Pursat,Krakor,Boeng Kantuot,15030305,Trapeang Kantuot,8,21,0.058,0.153,0.212,29,2010,1
Pursat,Krakor,Boeng Kantuot,15030306,Boeng,14,19,0.1,0.136,0.236,33,2010,2
Pursat,Krakor,Boeng Kantuot,15030307,Ou Anhchanh,23,17,0.261,0.193,0.455,40,2010,1
Pursat,Krakor,Boeng Kantuot,15030308,Pou Khoean,11,34,0.079,0.245,0.324,45,2010,1
Pursat,Krakor,Boeng Kantuot,15030309,Pou Angkrang,28,21,0.184,0.138,0.322,49,2010,1
Pursat,Krakor,Boeng Kantuot,15030310,Thlea M'am,34,22,0.288,0.186,0.475,56,2010,2
Pursat,Krakor,Boeng Kantuot,15030311,Ta Kaev Kraom,23,34,0.168,0.248,0.416,57,2010,2
Pursat,Krakor,Chheu Tom,15030401,Tuol Tbaeng,38,26,0.122,0.083,0.205,64,2010,2
Pursat,Krakor,Chheu Tom,15030402,Kandal,34,16,0.121,0.057,0.177,50,2010,1
Pursat,Krakor,Chheu Tom,15030403,Phteah Chek,14,44,0.043,0.134,0.176,58,2010,2
Pursat,Krakor,Chheu Tom,15030404,Chheu Tep,59,45,0.271,0.206,0.477,104,2010,2
Pursat,Krakor,Chheu Tom,15030405,Cham Chas,25,27,0.166,0.179,0.344,52,2010,2
Pursat,Krakor,Chheu Tom,15030406,Cham Thmei,11,49,0.042,0.186,0.228,60,2010,2
Pursat,Krakor,Chheu Tom,15030407,Kapas,101,59,0.184,0.107,0.291,160,2010,3
Pursat,Krakor,Chheu Tom,15030408,Dangkieb Kdam,56,16,0.201,0.058,0.259,72,2010,2
Pursat,Krakor,Chheu Tom,15030409,Kbal Teahaen,47,8,0.131,0.022,0.153,55,2010,2
Pursat,Krakor,Chheu Tom,15030410,Bamnak,56,28,0.18,0.09,0.27,84,2010,2
Pursat,Krakor,Chheu Tom,15030411,Teanprey,53,27,0.27,0.138,0.408,80,2010,2
