NCDD_CodeP,NCDD_CodeD,NCDD_CodeC,Commune,TT_Family,Commune_S,Corn_Ha,Corn_Yield,Cass_Ha,Cass_Yield,Cash_Ha,Cash_Yield,Mang_Ha,Mang_Yield,PigFarm,PigRaised,ChickFarm,ChickRaise,DuckFarm,DuckRaised,CowFarm,CowRaised,BuffFarm,BuffRaised,Rpig,Rpoultry,Rcow,Rbuff,RLUn_1Ha_N,RLUn_1Ha_P,Per_HH_El,Fami_Impro,Fami_Unim,RatImpLatH,RiField_Ha,Ratio
12,1206,120603,Preaek Pra,3350,460,0,0,0,0,0,0,0,0,3,33,587,13282,32,2321,18,122,0,0,11,25.2068,6.7778,0,20,0.597,90.755556,3349,0,99.970149,0,0
12,1206,120604,Chhbar Ampov Ti Muoy,1876,382000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1744,0,92.963753,0,0
12,1206,120605,Chhbar Ampov Ti Pir,3901,83.41,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,99.208197,3375,185,86.516278,0,0
12,1206,120606,Chak Angrae Leu,3114,276,0,0,0,0,0,0,0,0,4,29,0,0,0,0,0,0,0,0,7.25,0,0,0,0,0,100,2824,143,90.687219,0,0
12,1206,120607,Chak Angrae Kraom,3594,2288,0,0,0,0,0,0,0,0,17,110,77,306,28,1107,12,35,0,0,6.4706,13.4571,2.9167,0,0,0,100,3224,348,89.705064,0,0
12,1206,120608,Nirouth,3522,1026,0,0,0,0,0,0,0,0,8,37,410,1088,6,105,4,24,0,0,4.625,2.8678,6,0,0,0,98.47852,3408,0,96.763203,0,0
12,1206,120609,Kbal Kaoh,3756,2911.45,0,0,0,0,0,0,0,0,11,207,1106,5530,56,280,165,560,0,0,18.8182,5,3.3939,0,519,13.8179,99.791883,3460,0,92.119276,90,3.09
12,1206,120610,Preaek Aeng,3123,1570.89,0,0,0,0,0,0,68.3,4320,40,800,793,10806,39,625,57,288,0,0,20,13.7392,5.0526,0,0,0,95.712038,2781,20,89.048991,0,0
12,1206,120611,Preaek Thmei,3498,2178.56,0,0,0,0,0,0,0,0,15,660,420,21751,15,160,72,232,0,0,44,50.3701,3.2222,0,0,0,99.320358,2015,690,57.604345,77,3.53
12,1206,120612,Veal Sbov,1296,1027,0,0,0,0,0,0,0,0,6,30,119,682,15,122,14,62,0,0,5,6,4.4286,0,0,0,100,1161,25,89.583333,0,0
12,1207,120702,Tuol Sangkae,11755,635.3,0,0,0,0,0,0,0,0,3,35,2,185,2,893,1,5,0,0,11.6667,269.5,5,0,0,0,88.647412,9273,1655,78.885581,0,0
12,1207,120703,Svay Pak,2465,410,0,0,0,0,0,0,0,0,54,189,841,12513,36,6062,13,107,1,15,3.5,21.1802,8.2308,15,0,0,98.699473,1895,421,76.876268,0,0
12,1207,120704,Kilomaetr Lekh Prammuoy,3330,424,0,0,0,0,0,0,0,0,7,139,6,185,3,1800,6,189,0,0,19.8571,220.5556,31.5,0,0,0,100,2510,474,75.375375,0,0
12,1207,120706,Ruessei Kaev,5303,343.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.365751,5155,148,97.209127,0,0
12,1207,120708,Preaek Lieb,3192,1498,0,0,0,0,0,0,0,0,27,120,571,3480,502,535,37,144,12,12,4.4444,3.7418,3.8919,1,8,0.2506,100,2439,116,76.409774,0,0
12,1207,120709,Preaek Ta Sek,1277,1688.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,7.6742,81.825213,178,737,13.938919,225,13.33
12,1207,120710,Chrouy Changvar,3433,1035.67,0,0,0,0,0,0,0,0,1,20,0,0,1,500,0,0,0,0,20,500,0,0,0,0,100,3345,39,97.436644,0,0
12,1207,120711,Chrang Chamreh Ti Muoy,1814,210.16,0,0,0,0,0,0,0,0,10,47,294,1496,45,4374,23,76,0,0,4.7,17.3156,3.3043,0,0,0,99.005964,1466,38,80.815877,0,0
12,1207,120712,Chrang Chamreh Ti Pir,2493,290.4,0,0,0,0,0,0,0,0,0,0,1,2500,3,1250,0,0,0,0,0,937.5,0,0,0,0,99.90426,1930,0,77.416767,0,0
12,1207,120713,Bak Kaeng,1561,2661.52,12,5,0,0,0,0,0,0,21,268,463,1862,5,15,184,422,1,5,12.7619,4.0107,2.2935,5,239,15.3107,98.162939,673,506,43.113389,559,21
12,1207,120714,Kaoh Dach,3064,2301.69,175,2,0,0,0,0,45,15,65,408,2003,25236,36,198,397,982,0,0,6.2769,12.4738,2.4736,0,174,5.6789,61.94655,1385,332,45.20235,210,9.12
12,1208,120801,Phnom Penh Thmei,6135,1441.13,0,0,0,0,0,0,0,0,20,127,915,4539,54,8633,40,177,0,0,6.35,13.5934,4.425,0,34,0.5542,99.464061,6036,35,98.386308,35.71,2.48
12,1208,120802,Tuek Thla,8503,780.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8503,0,100,0,0
12,1208,120803,Khmuonh,3827,1864,0,0,0,0,0,0,0,0,39,428,1050,6821,112,4336,56,341,2,16,10.9744,9.6015,6.0893,8,522,13.6399,87.514451,2863,613,74.810557,192,10.3
12,1208,120804,Ponhea Pon,1406,1950.1,0,0,0,0,0,0,6,3.2,113,753,1065,27804,52,587,753,2064,0,0,6.6637,25.4172,2.741,0,905,64.367,91.415158,755,290,53.698435,592,30.36
12,1208,120805,Preaek Phnov,2557,654.22,0,0,0,0,0,0,0,0,26,163,58,209,9,47,16,58,0,0,6.2692,3.8209,3.625,0,0,0,99.390739,1860,402,72.741494,0,0
12,1208,120806,Samraong,1541,1883.39,0,0,0,0,0,0,0,0,111,264,958,5594,127,5284,119,1523,12,48,2.3784,10.0258,12.7983,4,633,41.0772,94.106583,1176,52,76.314082,454,24.11
12,1209,120901,Trapeang Krasang,2934,518,0,0,0,0,0,0,1,5,40,159,1413,4216,24,6475,139,497,0,0,3.975,7.4398,3.5755,0,373,12.713,99.808978,2608,242,88.888889,175,33.78
12,1209,120902,Kouk Roka,2506,3261,0,0,0,0,0,0,0,0,52,287,1082,4202,62,5121,468,1167,0,0,5.5192,8.1495,2.4936,0,986,39.3456,92.759146,1769,450,70.590583,498,15.27
12,1209,120903,Phleung Chheh Roteh,1012,1080.5,0,0,0,0,0,0,0,0,18,63,618,4653,73,1174,325,644,0,0,3.5,8.4327,1.9815,0,561,55.4348,98.697068,725,30,71.640316,450,41.65
12,1209,120904,Chaom Chau,12851,2272.72,0,0,0,0,0,0,0,0,59,227,536,1800,41,1211,168,497,3,83,3.8475,5.2184,2.9583,27.6667,402,3.1282,99.992341,12796,20,99.572018,350,15.4
12,1209,120905,Kakab,5820,565,0,0,0,0,0,0,0,0,16,59,236,2390,18,3062,57,203,0,0,3.6875,21.4646,3.5614,0,76,1.3058,100,5744,68,98.694158,20,3.54
12,1209,120906,Samraong Kraom,1233,973,0,0,0,0,0,0,0,0,43,377,712,4756,34,461,295,864,0,0,8.7674,6.9933,2.9288,0,772,62.6115,99.824869,1044,19,84.671533,280,28.78
12,1209,120907,Krang Thnong,1043,1216.5,0,0,0,0,0,0,0,0,5,57,177,7250,18,47180,216,779,0,0,11.4,279.1282,3.6065,0,203,19.4631,89.833822,859,99,82.358581,350,28.77
12,1209,120908,Boeng Thum,1581,1524.55,0,0,0,0,0,0,0,0,45,285,636,4678,27,273,752,1718,0,0,6.3333,7.4676,2.2846,0,1275,80.6452,98.236776,889,166,56.230234,597,39.16
12,1209,120909,Kamboul,1574,1774,0,0,0,0,0,0,0,0,64,425,677,8761,6,119,552,1625,0,0,6.6406,13.0015,2.9438,0,698,44.3456,92.757306,1428,8,90.724269,755,42.56
12,1209,120910,Kantaok,1814,922,0,0,0,0,0,0,0,0,20,115,848,4892,27,442,364,869,0,0,5.75,6.096,2.3874,0,925,50.9923,96.290051,1642,79,90.518192,290,31.45
12,1209,120911,Ovlaok,800,1591.43,0,0,0,0,0,0,0,0,50,812,364,18132,21,247,564,1912,0,0,16.24,47.7377,3.3901,0,509,63.625,80.916976,322,22,40.25,558,35.06
12,1209,120912,Ponsang,2051,3692.2,0,0,10,14,0,0,20,4,98,551,1031,7014,94,660,1098,3325,0,0,5.6224,6.8213,3.0282,0,1412,68.8445,19.625247,484,397,23.598245,871,23.59
12,1209,120913,Snaor,983,1370,0,0,0,0,0,0,5,1,50,389,727,13929,30,297,542,1769,0,0,7.78,18.7926,3.2638,0,679,69.0743,59.009901,483,469,49.1353,544,39.71
13,1301,130101,S'ang,684,6000,10,1.5,40,3,0,0,0,0,571,1804,640,1966,101,729,547,1217,6,38,3.1594,3.637,2.2249,6.3333,17,2.4854,1.333333,210,48,30.701754,1672,27.87
13,1301,130102,Tasu,479,14300,0,0,0,0,0,0,0,0,230,619,408,1090,20,253,299,940,11,39,2.6913,3.1379,3.1438,3.5455,21,4.3841,0,54,45,11.273486,863,6.03
13,1301,130103,Khyang,867,10660.5,13,2.19,3.26,2.84,0,0,2.4,14,535,719,636,2364,306,791,691,2351,68,181,1.3439,3.3493,3.4023,2.6618,51,5.8824,0,46,40,5.305652,1107,10.38
13,1301,130104,Chrach,750,29500,2,0.5,0,0,0,0.5,0,0,435,663,569,2823,185,458,499,1438,20,83,1.5241,4.3515,2.8818,4.15,38,5.0667,1.564945,4,0,0.533333,1261,4.27
13,1301,130105,Thmea,723,36882.53,0,0,0,0,3,0,0,0,662,1259,698,2386,57,305,525,1657,333,951,1.9018,3.5642,3.1562,2.8559,81,11.2033,0,2,0,0.276625,949,2.57
13,1301,130106,Putrea,1311,17166.62,0,0,20,7,0,0,0,0,1255,3000,1283,6158,81,226,1163,4429,585,1377,2.3904,4.6804,3.8083,2.3538,119,9.077,0.166113,0,2,0,1348,7.85
13,1302,130201,Chhaeb Muoy,793,1050.17,0,0,0,0,0,0,0,0,540,1059,631,1466,304,873,173,475,220,612,1.9611,2.5016,2.7457,2.7818,491,61.9168,17.214192,123,52,15.510719,631,60.09
13,1302,130202,Chhaeb Pir,552,52276,0,0,0,0,0,0,0,0,0,0,542,2532,45,262,345,930,85,283,0,4.7598,2.6957,3.3294,5,0.9058,1.502146,0,0,0,618,1.18
13,1302,130203,Sangkae Muoy,309,32900,9,1.5,6,5,0,2,0,0,120,190,267,451,40,203,78,278,34,102,1.5833,2.1303,3.5641,3,22,7.1197,0,2,10,0.647249,418,1.27
13,1302,130204,Sangkae Pir,293,6188318,0,0,0,0,10.8,0,0,0,191,223,166,744,10,40,230,996,5,12,1.1675,4.4545,4.3304,2.4,4,1.3652,0,0,1,0,683,0.01
13,1302,130205,Mlu Prey Muoy,405,332377,5,3,3,2,0,3,2,2.5,1,1,26,125,0,0,7,8,0,0,1,4.8077,1.1429,0,25,6.1728,0,10,1,2.469136,842,0.25
13,1302,130206,Mlu Prey Pir,383,2412,0,0,4,5,15,0.5,0,0,153,262,368,2804,128,565,262,776,4,21,1.7124,6.7923,2.9618,5.25,35,9.1384,1.108033,0,0,0,698,28.94
13,1302,130207,Kampong Sralau Muoy,482,622162,0,0,10,2.5,2,0,10.5,0.5,152,214,208,880,76,344,93,398,127,474,1.4079,4.3099,4.2796,3.7323,221,45.8506,15.441176,67,0,13.900415,739,0.12
13,1302,130208,Kampong Sralau Pir,430,199009.163,8,3,5,10,0,8,3,5,76,112,293,1119,71,442,114,576,133,472,1.4737,4.2885,5.0526,3.5489,55,12.7907,0,18,7,4.186047,460,0.23
13,1303,130301,Choam Ksant,1968,36534,2,1.5,10,1.5,7,0,0,0,561,1053,1419,5961,154,594,451,1114,27,115,1.877,4.1672,2.4701,4.2593,185,9.4004,34.837963,587,13,29.827236,2004,5.49
13,1303,130302,Tuek Kraham,1351,66547.98,0,0,100,6,0,0,0,0,274,598,703,2595,23,153,369,1564,17,107,2.1825,3.7851,4.2385,6.2941,20,1.4804,16.725044,387,2,28.645448,2388,3.59
13,1303,130303,Pring Thum,529,792664.8,0,0,0,0,0,0,0,0,340,470,440,4967,85,261,380,1750,24,86,1.3824,9.9581,4.6053,3.5833,23,4.3478,1.103753,7,0,1.323251,970,0.12
13,1303,130304,Rumdaoh Srae,857,3183980,0,0,0,0,0,0,0,0,616,780,780,2470,292,1157,456,2284,56,187,1.2662,3.3834,5.0088,3.3393,65,7.5846,0,39,11,4.550758,122130,3.84
13,1303,130305,Yeang,1271,680181.5,0,0,0,0,0,0,0,0,636,841,997,3693,164,467,533,2534,47,200,1.3223,3.5831,4.7542,4.2553,354,27.8521,0.332502,14,92,1.101495,971,0.14
13,1303,130306,Kantuot,1203,25166,0,0,150,8,0,0,0,0,291,378,567,2078,31,136,245,624,0,0,1.299,3.7023,2.5469,0,174,14.4638,7.989464,49,269,4.07315,1513,6.01
13,1304,130401,Kuleaen Tboung,885,12187.5,3,1.5,6,8,0,0,0,0,364,688,855,1950,155,787,589,2373,188,926,1.8901,2.7099,4.0289,4.9255,66,7.4576,48.363636,78,7,8.813559,3365,27.61
13,1304,130402,Kuleaen Cheung,764,34430,0,0,0,0,0,1,0,0,179,358,447,1348,68,204,301,2328,176,1203,2,3.0136,7.7342,6.8352,0,0,7.734807,30,3,3.926702,3461,10.05
13,1304,130403,Thmei,699,27900,0,0,0,0,9,0,0,0,441,685,649,2160,39,855,470,1572,32,94,1.5533,4.3823,3.3447,2.9375,68,9.7282,0,60,107,8.583691,2482,8.9
13,1304,130404,Phnum Penh,822,4452,0,0,0,0,0,0,0,0,530,980,751,2850,280,630,559,1485,320,858,1.8491,3.3754,2.6565,2.6813,44,5.3528,0,19,160,2.311436,1341,30.12
13,1304,130405,Phnum Tbaeng Pir,894,28947,0,0,0,0,0,1,0,0,566,1049,556,4400,100,542,469,1190,29,168,1.8534,7.5335,2.5373,5.7931,28,3.132,0.286123,38,6,4.250559,1341,4.63
13,1304,130406,Srayang,2460,111161.6,434,5,35,2,12,0,24,40,266,499,728,4524,37,193,492,1331,8,51,1.8759,6.166,2.7053,6.375,425,17.2764,19.861901,281,237,11.422764,19.03,0.02
13,1305,130501,Robieb,973,7200,1,0.5,6,2,0,1.5,0,0,594,1005,694,3365,96,401,683,3440,39,133,1.6919,4.7671,5.0366,3.4103,242,24.8715,49.384099,405,35,41.623844,550,7.64
13,1305,130502,Reaksmei,346,1720,0,0,0,0,10,0,0,0,277,483,324,1850,36,157,307,1419,24,99,1.7437,5.575,4.6221,4.125,119,34.3931,16.498316,155,0,44.797688,200,11.63
13,1305,130503,Rohas,539,7100.7,0,0,12.7,15.35,0,2,0,0,405,599,457,7681,93,466,401,2220,69,87,1.479,14.8127,5.5362,1.2609,61,11.3173,0.833333,111,76,20.593692,325,4.58
13,1305,130504,Rung Roeang,897,797312,0,0,15,5,27.5,2,0,0,488,600,806,6085,103,910,768,3475,22,42,1.2295,7.6953,4.5247,1.9091,396,44.1472,7.227488,76,63,8.472687,634,0.08
13,1305,130505,Rik Reay,475,2866,0,0,20,1.5,30,0,0,0,215,354,293,926,61,152,241,1013,49,131,1.6465,3.0452,4.2033,2.6735,25,5.2632,0,4,53,0.842105,430,15
13,1305,130506,Ruos Roan,464,7500,0,0,5,7,0,1,0,0,332,453,290,981,42,168,416,1915,72,225,1.3645,3.4608,4.6034,3.125,12,2.5862,0,7,20,1.508621,317,4.23
13,1305,130507,Rotanak,623,9540,5,1.8,9,8,16,2,0,0,285,354,322,1729,77,196,544,1883,104,608,1.2421,4.8246,3.4614,5.8462,240,38.5233,1.06383,9,3,1.444623,545,5.71
13,1305,130508,Rieb Roy,348,33200,0,0,11,5,6,0,0,0,266,315,334,1090,26,210,328,606,314,707,1.1842,3.6111,1.8476,2.2516,129,37.069,2.875399,0,0,0,716,2.16
13,1305,130509,Reaksa,643,2959.63,0,0,7,6,0,0,0,0,467,814,624,2956,29,160,589,2096,36,114,1.743,4.7718,3.5586,3.1667,42,6.5319,0.170068,7,0,1.088647,915,30.92
13,1305,130510,Rumdaoh,780,46637,0,0,102,8.5,0,0,0,0,292,842,719,12629,56,445,622,2681,82,156,2.8836,16.8697,4.3103,1.9024,55,7.0513,0,27,98,3.461538,1202,2.58
13,1305,130511,Romtum,1022,31600,1,1,0,0,0,2.5,0,0,456,636,762,3269,46,192,627,2490,98,337,1.3947,4.2834,3.9713,3.4388,324,31.7025,0.343249,76,71,7.436399,2256,7.14
13,1305,130512,Romoneiy,944,59239.94,3,1.5,250,6,3,0.5,0,0,163,335,568,5933,119,550,212,1136,61,216,2.0552,9.4367,5.3585,3.541,182,19.2797,11.565421,130,7,13.771186,776,1.31
13,1306,130601,Chamraeun,1139,14041,0,0,0,0,8,2,0,0,568,1614,709,3737,221,940,923,4133,165,326,2.8415,5.029,4.4778,1.9758,174,15.2766,17.509025,260,57,22.827041,1622,11.55
13,1306,130602,Ro'ang,1086,11444.59,50,1.1,50,12,5,2,0,0,656,1514,839,5842,137,975,956,3195,26,124,2.3079,6.9846,3.3421,4.7692,61,5.6169,0,1,4,0.092081,1240,10.83
13,1306,130603,Phnum Tbaeng Muoy,425,12390,1,1,35,25,80,2,0,0,345,593,323,2350,4,25,391,1150,5,45,1.7188,7.263,2.9412,9,26,6.1176,0,0,0,0,560,4.52
13,1306,130604,Sdau,588,1000,2,1,8,25,8,3,1,1,333,680,296,799,45,268,349,1731,52,209,2.042,3.129,4.9599,4.0192,91,15.4762,0,0,0,0,494,49.4
13,1306,130605,Ronak Ser,757,5398101,0,0,0,0,3,0.3,0,0,462,633,321,714,17,169,585,1105,15,54,1.3701,2.6124,1.8889,3.6,181,23.9102,1.234568,11,0,1.453104,1002,0.02
13,1307,130703,Chhean Mukh,489,10803.35,0,0,0,0,1,1,0,0,115,259,400,1043,146,592,185,482,90,166,2.2522,2.9945,2.6054,1.8444,46,9.407,0,44,26,8.997955,800,7.41
13,1307,130704,Pou,614,39000,0,0,10,60,3,0,0,0,226,362,388,1448,42,191,300,1172,16,53,1.6018,3.8116,3.9067,3.3125,20,3.2573,0,6,0,0.977199,810,2.08
13,1307,130705,Prame,566,15000,0,0,0,0,0,1,0,0,409,1280,524,3147,100,314,400,1312,6,21,3.1296,5.5465,3.28,3.5,297,52.4735,0,1,1,0.176678,510,3.4
13,1307,130706,Preah Khleang,618,20400,72,2.5,215,15,7,1.8,5,15,314,413,577,1654,45,180,333,2202,7,38,1.3153,2.9486,6.6126,5.4286,62,10.0324,0.215054,10,25,1.618123,1112,5.45
13,1308,130801,Kampong Pranak,2101,211753,0,0,0,0,40,0,0,0,235,672,850,3053,108,1030,110,613,1,3,2.8596,4.262,5.5727,3,17,0.8091,81.865018,1266,314,60.25702,72,0.03
13,1308,130802,Pal Hal,2276,21099,28,4,4000,15,0,0,5,2,232,1020,1199,11733,213,1588,633,2703,42,152,4.3966,9.4341,4.2701,3.619,269,11.819,16.076696,498,373,21.880492,948,4.49
14,1401,140101,Boeng Preah,3259,3773.03,0,0,0,0,0,0,0,0,1802,6902,2905,22047,1326,17228,2057,4298,80,251,3.8302,9.2827,2.0895,3.1375,1310,40.1964,0,743,54,22.798404,3571.05,94.65
14,1401,140102,Cheung Phnum,1920,1722,0,0,0,0,0,0,0,0,795,1458,1742,7183,169,642,1123,2582,14,44,1.834,4.0947,2.2992,3.1429,727,37.8646,17.513228,667,106,34.739583,1427,82.87
14,1401,140103,Chheu Kach,2220,2763.15,0,0,0,0,0,0,0,0,843,1277,1724,19674,741,2689,1331,3715,73,256,1.5148,9.0722,2.7911,3.5068,1022,46.036,19.97897,799,75,35.990991,2525.8,91.41
14,1401,140104,Reaks Chey,2103,2594,0,0,0,0,0,0,0,0,663,1742,1426,6313,461,3495,1079,2908,166,372,2.6275,5.1977,2.6951,2.241,1339,63.6709,29.755284,624,37,29.671897,2327,89.71
14,1401,140105,Roung Damrei,2318,2400,0,0,0,0,0,0,0,0,646,1413,1966,15364,579,2505,1075,2624,323,1100,2.1873,7.0212,2.4409,3.4056,1489,64.2364,12.752582,398,117,17.169974,2156,89.83
14,1401,140106,Sdau Kaong,2576,4143.85,0,0,0,0,0,0,0,0,1614,6085,2158,29723,1189,23785,1606,3853,248,718,3.7701,15.9869,2.3991,2.8952,933,36.2189,0,335,30,13.004658,3994.71,96.4
14,1401,140107,Spueu Ka,2339,2242,0,0,0,0,0,0,0,0,1625,2659,1988,31393,866,7999,1714,4735,120,345,1.6363,13.8024,2.7625,2.875,1047,44.7627,0.044346,453,231,19.367251,2059.87,91.88
14,1401,140108,Spueu Kha,1827,2881.9,0,0,0,0,0,0,0,0,1452,2658,1700,6882,1093,3752,1132,2021,212,422,1.8306,3.8074,1.7853,1.9906,640,35.0301,0,216,38,11.82266,2765.89,95.97
14,1401,140109,Theay,2633,2914.24,0,0,0,0,0,0,0,0,453,1637,1942,10559,381,1689,1519,3662,140,362,3.6137,5.2725,2.4108,2.5857,1736,65.9324,26.396997,653,7,24.800608,2510,86.13
14,1402,140201,Cheach,3225,7531,0,0,900,20,0,0,0,0,1429,2645,2878,25684,891,2933,1839,3586,1168,3176,1.8509,7.5927,1.95,2.7192,897,27.814,0,297,9,9.209302,5100,67.72
14,1402,140202,Doun Koeng,1981,2373.5,0,0,0,0,0,0,0,0,818,1249,1482,5557,74,12148,1032,1488,593,1006,1.5269,11.3785,1.4419,1.6965,671,33.8718,31.093333,162,46,8.177688,2028.5,85.46
14,1402,140203,Kranhung,2880,4631.3,0,0,21,15,0,0,0,0,893,1483,2374,13630,329,1771,638,1532,1165,2297,1.6607,5.6977,2.4013,1.9717,1049,36.4236,26.703704,462,52,16.041667,2473.6,53.41
14,1402,140204,Krabau,2654,5684,0,0,997,10,0,0,0,0,905,1390,2204,6249,77,397,754,1032,1120,2369,1.5359,2.9136,1.3687,2.1152,1208,45.5162,21.587744,515,160,19.404672,1384,24.35
14,1402,140205,Seang Khveang,2990,5629,0,0,0,0,0,0,0,0,1875,2963,2506,12151,348,2827,1153,1495,411,773,1.5803,5.2481,1.2966,1.8808,699,23.3779,0.192382,181,53,6.053512,4608,81.86
14,1402,140206,Smaong Khang Cheung,3952,4457.2,0,0,0,0,0,0,0,0,724,1630,3311,16020,382,6713,1780,2788,1254,2216,2.2514,6.1557,1.5663,1.7671,891,22.5455,36.601671,428,166,10.82996,3857,86.53
14,1402,140207,Smaong Khang Tboung,2963,3428.83,0,0,0,0,0,0,0,0,1749,2694,2607,11699,384,1539,1118,2194,1247,2271,1.5403,4.4259,1.9624,1.8212,765,25.8184,0,66,42,2.227472,3040.93,88.69
14,1402,140208,Trabaek,1564,4123.5,0,0,0,0,0,0,0,0,770,1332,1374,11032,202,8804,591,1004,298,566,1.7299,12.5863,1.6988,1.8993,245,15.665,0,139,12,8.887468,2895,70.21
14,1403,140301,Ansaong,1658,3115,0,0,0,0,0,0,0,0,1081,10196,1532,33408,725,5090,1425,2407,1002,3158,9.432,17.0572,1.6891,3.1517,606,36.5501,2.911392,397,3,23.944511,1995,64.04
14,1403,140302,Cham,2903,3640.77,0,0,0,0,0,0,0,0,1458,4004,2314,8613,770,3327,1601,3699,492,1397,2.7462,3.8716,2.3104,2.8394,1036,35.6872,0,337,9,11.608681,3500,96.13
14,1403,140303,Cheang Daek,2427,7259.38,0,0,0,0,0,0,0,0,1374,3699,2173,7095,752,6997,1367,3664,324,1061,2.6921,4.8178,2.6803,3.2747,647,26.6584,0,135,3,5.562423,6782.4,93.43
14,1403,140304,Chrey,1679,1850.97,0,0,0,0,0,0,0,0,1389,4204,1409,4416,279,1432,1346,3539,73,182,3.0266,3.4645,2.6293,2.4932,805,47.9452,0,234,72,13.936867,1498,80.93
14,1403,140305,Kansoam Ak,2412,3600,0,0,0,0,0,0,0,0,2125,5967,2350,25164,828,8418,1985,3052,1591,3039,2.808,10.567,1.5375,1.9101,1256,52.073,0,259,0,10.737977,2979,82.75
14,1403,140306,Kou Khchak,3408,3500.03,0,0,0,0,0,0,0,0,2934,12405,3353,86335,1685,11175,2853,4479,2224,3647,4.228,19.3549,1.5699,1.6398,1787,52.4354,0,261,0,7.658451,3415,97.57
14,1403,140307,Kampong Trabaek,1976,4388.8,0,0,0,0,0,0,0,0,786,1277,1465,4496,317,1599,978,2060,72,176,1.6247,3.4203,2.1063,2.4444,426,21.5587,22.54627,687,0,34.767206,3960,90.23
14,1403,140308,Peam Montear,2442,4790,0,0,0,0,0,0,0,0,1362,5953,2442,26846,822,14799,862,1999,253,845,4.3708,12.7589,2.319,3.3399,275,11.2613,5.72405,275,0,11.261261,4080,85.18
14,1403,140309,Prasat,2588,2908,0,0,0,0,0,0,0,0,1661,2516,2135,7076,910,4550,1756,4197,120,284,1.5148,3.8181,2.3901,2.3667,935,36.1283,44.826142,942,255,36.398764,2411,82.91
14,1403,140310,Pratheat,2349,2436.13,0,0,0,0,0,0,0,0,1631,1980,1982,6133,724,3247,1823,4244,130,317,1.214,3.4664,2.328,2.4385,1627,69.2635,9.127337,453,2,19.284802,2139.79,87.84
14,1403,140311,Prey Chhor,1687,2152.4,0,0,0,0,0,0,0,0,1210,1681,1588,5338,530,2680,1206,3212,79,204,1.3893,3.7856,2.6633,2.5823,660,39.1227,5.0779,309,0,18.316538,1672.06,77.68
14,1403,140312,Prey Poun,1784,1947,0,0,0,0,0,0,0,0,1526,2285,1697,5363,833,4199,1469,3412,168,421,1.4974,3.7794,2.3227,2.506,1105,61.9395,0,228,15,12.780269,1650.61,84.78
14,1403,140313,Thkov,1522,2730.4,0,0,0,0,0,0,0,0,1110,1748,1511,4882,347,1251,1134,2192,130,373,1.5748,3.3009,1.933,2.8692,762,50.0657,0.131579,312,161,20.499343,2506,91.78
14,1404,140401,Chong Ampil,2139,3680,0,0,0,0,0,0,0,0,799,1393,2105,14393,33,9991,1208,2947,617,1354,1.7434,11.4051,2.4396,2.1945,451,21.0846,3.760163,291,71,13.604488,3220,87.5
14,1404,140402,Kanhchriech,1464,3179,0,0,0,0,0,0,0,0,122,245,1383,7693,84,791,830,1408,13,31,2.0082,5.7832,1.6964,2.3846,364,24.8634,19.796954,435,12,29.713115,2287,71.94
14,1404,140403,Kdoeang Reay,2990,4730,0,0,0,0,0,0,0,0,1001,1906,2708,6823,330,9470,1280,2459,346,770,1.9041,5.3631,1.9211,2.2254,1127,37.6923,4.708439,444,164,14.849498,3946,83.42
14,1404,140404,Kouk Kong Kaeut,1454,3728,0,0,0,0,0,0,0,0,242,581,1425,7749,157,1933,704,1156,769,1417,2.4008,6.1201,1.642,1.8427,335,23.0399,0.074683,136,11,9.353508,1589,42.62
14,1404,140405,Kouk Kong Lech,1545,3836,0,0,0,0,0,0,0,0,80,480,1360,4736,64,586,888,1592,21,43,6,3.7374,1.7928,2.0476,683,44.2071,2.335766,171,66,11.067961,1800,46.92
14,1404,140406,Preal,2613,6919.6,0,0,0,0,0,0,0,0,720,1422,2591,34312,463,11369,1307,3440,695,1682,1.975,14.9578,2.632,2.4201,431,16.4945,0,178,197,6.812093,4300,62.14
14,1404,140407,Thma Pun,2069,3740,0,0,0,0,0,0,0,0,143,498,1787,6434,118,472,939,1535,131,241,3.4825,3.6252,1.6347,1.8397,725,35.0411,8.863399,386,33,18.656356,3000,80.21
14,1404,140408,Tnaot,1206,1884.52,0,0,0,0,0,0,0,0,64,375,858,10747,53,547,635,1345,9,18,5.8594,12.3974,2.1181,2,358,29.6849,1.262399,292,107,24.212272,1756,93.18
14,1405,140501,Angkor Sar,2787,2330,0,0,0,0,0,0,0,0,2290,3269,2750,12970,686,2601,1892,3443,796,1494,1.4275,4.5317,1.8198,1.8769,1980,71.0441,0,147,140,5.274489,1990,85.41
14,1405,140502,Chres,3721,2959,0,0,0,0,0,0,0,0,3238,5566,3381,10133,1012,3525,2506,4809,721,1475,1.719,3.109,1.919,2.0458,2222,59.7151,7.575277,441,119,11.851653,2444,82.6
