Com_Code,Commune,Family,PigFarm,PigRaised,ChickFarm,ChickRaise,DuckFarm,DuckRaised,CowFarm,CowRaised,BuffFarm,BuffRaised,Rpig,Rpoultry,Rcow,Rbuff
190503,Kang Cham,768,315,541,204,1356,14,135,157,860,486,1107,1.7175,6.8394,5.4777,2.2778
130506,Ruos Roan,464,332,453,290,981,42,168,416,1915,72,225,1.3645,3.4608,4.6034,3.125
171108,Popel,2176,169,536,1248,4969,150,551,1056,2428,54,109,3.1716,3.9485,2.2992,2.0185
130605,Ronak Ser,757,462,633,321,714,17,169,585,1105,15,54,1.3701,2.6124,1.8889,3.6
190206,Siem Bouk,389,237,270,360,1250,42,100,175,550,308,897,1.1392,3.3582,3.1429,2.9123
170710,Puok,2834,221,772,1009,6142,97,794,512,1201,23,328,3.4932,6.2712,2.3457,14.2609
171003,Kouk Chak,6974,606,1533,1298,6346,39,168,482,1584,108,148,2.5297,4.8721,3.2863,1.3704
171005,Nokor Thum,1574,71,483,991,6054,97,766,222,569,40,132,6.8028,6.2684,2.5631,3.3
130508,Rieb Roy,348,266,315,334,1090,26,210,328,606,314,707,1.1842,3.6111,1.8476,2.2516
190202,Kaoh Sampeay,550,290,1165,247,360,102,316,133,404,149,298,4.0172,1.937,3.0376,2
170705,Khnat,1944,210,446,1501,9294,123,3597,879,2122,146,338,2.1238,7.9378,2.4141,2.3151
170903,Ballangk,1275,290,758,341,3464,164,1920,669,1560,328,818,2.6138,10.6614,2.3318,2.4939
60602,Dang Kambet,470,186,251,320,2728,6,37,185,930,191,492,1.3495,8.4816,5.027,2.5759
130501,Robieb,973,594,1005,694,3365,96,401,683,3440,39,133,1.6919,4.7671,5.0366,3.4103
171013,Tuek Vil,2261,103,906,1513,17763,171,1951,512,1147,99,277,8.7961,11.7067,2.2402,2.798
10207,Phnum Touch,2642,242,700,1762,6162,87,575,125,267,0,0,2.8926,3.6436,2.136,0
171011,Ampil,1388,277,1576,1025,7017,101,573,660,2034,76,314,5.6895,6.7407,3.0818,4.1316
170713,Samraong Yea,1176,35,134,852,3627,183,717,406,926,268,574,3.8286,4.1971,2.2808,2.1418
170709,Pou Treay,405,41,60,363,764,0,0,0,0,0,0,1.4634,2.1047,0,0
170406,Kouk Thlok Leu,2109,381,1406,878,6300,136,831,1331,4797,3,12,3.6903,7.0325,3.6041,4
190207,Srae Krasang,653,385,385,533,4035,101,295,159,782,239,962,1,6.8297,4.9182,4.0251
20404,Prey Khpos,2465,1005,3231,2010,6286,194,970,1070,3081,0,0,3.2149,3.2922,2.8794,0
110203,Roya,449,97,556,220,4944,43,298,189,641,156,339,5.732,19.9316,3.3915,2.1731
20207,Boeng Pring,1974,467,839,1325,6937,581,6629,218,668,0,0,1.7966,7.1175,3.0642,0
130507,Rotanak,623,285,354,322,1729,77,196,544,1883,104,608,1.2421,4.8246,3.4614,5.8462
171110,Ta Yaek,2684,74,296,169,2349,9,408,300,1269,5,15,4,15.4888,4.23,3
100406,Roluos Mean Chey,939,320,560,879,1448,360,480,870,5630,412,1135,1.75,1.5561,6.4713,2.7549
170409,Pongro Leu,1610,292,725,531,2411,169,768,856,2107,60,130,2.4829,4.5414,2.4614,2.1667
190205,Ou Ruessei Kandal,974,15,45,195,390,113,226,131,286,43,86,3,2,2.1832,2
130503,Rohas,539,405,599,457,7681,93,466,401,2220,69,87,1.479,14.8127,5.5362,1.2609
130502,Reaksmei,346,277,483,324,1850,36,157,307,1419,24,99,1.7437,5.575,4.6221,4.125
170704,Kaev Poar,1281,111,440,544,3537,37,5310,244,606,219,764,3.964,15.2272,2.4836,3.4886
171010,Srangae,1133,54,360,507,2990,42,3212,240,757,8,28,6.6667,11.2969,3.1542,3.5
20206,Chrouy Sdau,2208,741,1529,1549,5611,229,5468,109,267,0,0,2.0634,6.2312,2.4495,0
20506,Prey Chas,991,20,60,32,136,6,60,0,0,0,0,3,5.1579,0,0
171001,Sla Kram,6750,37,520,849,3229,22,224,31,188,1,4,14.0541,3.9644,6.0645,4
171012,Krabei Riel,1558,435,899,1285,5563,91,9807,943,2024,131,413,2.0667,11.1701,2.1463,3.1527
170902,Bakong,1624,112,350,4,425,0,0,869,2031,30,105,3.125,106.25,2.3372,3.5
171002,Svay Dankum,6066,96,723,1034,6018,33,7342,222,700,37,112,7.5313,12.5211,3.1532,3.027
170905,Kantreang,1941,107,1026,424,4185,166,2179,1198,2665,0,0,9.5888,10.7864,2.2245,0
20403,Lvea,2563,490,1514,1182,3770,177,885,548,1996,0,0,3.0898,3.4253,3.6423,0
110202,A Buon Leu,389,147,241,209,887,159,594,115,570,55,181,1.6395,4.0245,4.9565,3.2909
20405,Ampil Pram Daeum,2318,569,1707,1572,4716,219,1095,854,2562,0,0,3,3.2446,3,0
100405,Ou Krieng,1579,779,1366,1148,5185,393,1087,855,3921,524,1893,1.7535,4.0701,4.586,3.6126
20202,Ta Meun,3396,123,561,1628,78508,94,37725,208,626,4,28,4.561,67.4988,3.0096,7
170906,Kandaek,2737,194,1027,141,3366,246,1118,1050,2244,223,770,5.2938,11.5866,2.1371,3.4529
171008,Sngkat Sambuor,789,52,199,275,807,30,276,128,283,71,343,3.8269,3.5508,2.2109,4.831
171004,Sala Kamraeuk,4521,76,326,655,3440,196,2529,66,282,5,16,4.2895,7.0141,4.2727,3.2
20210,Rung Chrey,2298,169,686,1728,13000,102,57782,181,449,6,13,4.0592,38.6787,2.4807,2.1667
130512,Romoneiy,944,163,335,568,5933,119,550,212,1136,61,216,2.0552,9.4367,5.3585,3.541
171006,Chreav,2175,44,412,1044,8567,315,3633,622,2060,147,718,9.3636,8.9772,3.3119,4.8844
20507,Kaoh Chiveang,2442,38,76,48,306,3,1025,0,0,0,0,2,26.098,0,0
20201,Ta Pung,3166,323,586,1938,6156,94,19206,276,606,5,26,1.8142,12.4813,2.1957,5.2
130504,Rung Roeang,897,488,600,806,6085,103,910,768,3475,22,42,1.2295,7.6953,4.5247,1.9091
190201,Kaoh Preah,300,210,230,203,785,48,113,127,693,118,580,1.0952,3.5777,5.4567,4.9153
170410,Ruessei Lok,2811,619,1271,1885,7587,238,1535,1504,3774,90,140,2.0533,4.2967,2.5093,1.5556
170908,Roluos,1611,85,452,124,1404,41,2386,630,1262,82,162,5.3176,22.9697,2.0032,1.9756
190204,Ou Mreah,506,124,183,190,1329,27,116,51,250,228,527,1.4758,6.659,4.902,2.3114
110201,Nang Khi Lik,605,436,1104,508,3760,167,844,457,1834,161,425,2.5321,6.8207,4.0131,2.6398
170909,Trapeang Thum,1649,310,940,119,1740,94,773,1139,2547,47,140,3.0323,11.7981,2.2362,2.9787
171109,Samraong,1966,110,422,1099,3298,49,188,1076,2188,0,0,3.8364,3.0366,2.0335,0
20402,Khnach Romeas,2306,638,1923,1416,4248,167,835,715,2145,0,0,3.0141,3.211,3,0
20209,Bansay Traeng,2263,70,366,1263,18870,270,41717,285,629,1,4,5.2286,39.5219,2.207,4
170907,Mean Chey,1167,138,404,25,864,11,665,528,1001,5,25,2.9275,42.4722,1.8958,5
20208,Kouk Khmum,2836,161,710,1650,19585,101,8564,245,663,0,0,4.4099,16.076,2.7061,0
60404,Sakream,1773,501,1122,1382,3450,35,217,1416,4708,57,164,2.2395,2.5879,3.3249,2.8772
60604,Mean Rith,1421,207,296,433,2498,17,116,165,386,122,344,1.43,5.8089,2.3394,2.8197
171106,Khchas,1952,347,883,1725,15312,145,1531,1546,3710,8,37,2.5447,9.007,2.3997,4.625
20401,Bavel,5575,2254,6408,3936,11938,336,1638,2945,8065,0,0,2.8429,3.1779,2.7385,0
170904,Kampong Phluk,650,83,135,12,120,10,85,0,0,0,0,1.6265,9.3182,0,0
171102,Dam Daek,2919,272,752,979,5052,62,4372,998,1745,2,10,2.7647,9.0528,1.7485,5
20505,Peam Aek,3223,76,337,1589,9043,46,211,200,855,4,13,4.4342,5.6599,4.275,3.25
20501,Preaek Norint,3126,114,394,1880,4858,40,264,474,866,0,0,3.4561,2.6677,1.827,0
60808,Popok,1565,90,436,953,7547,71,289,755,1735,124,397,4.8444,7.6523,2.298,3.2016
170411,Sangvaeuy,2256,375,1380,558,3208,60,7225,1063,3875,35,68,3.68,16.8819,3.6453,1.9429
20504,Preaek Luong,2224,125,436,883,1739,20,114,460,753,0,0,3.488,2.052,1.637,0
171103,Dan Run,2614,479,1232,1574,5898,267,6016,1488,3519,41,171,2.572,6.4715,2.3649,4.1707
171105,Kien Sangkae,2063,825,1728,1551,4261,135,2581,1196,2452,2,9,2.0945,4.0581,2.0502,4.5
20803,Ta Pon,3199,660,1045,1847,7348,538,1992,531,1736,70,119,1.5833,3.9161,3.2693,1.7
170405,Kouk Thlok Kraom,2998,436,1058,1397,8760,206,1627,1685,6619,30,235,2.4266,6.4797,3.9282,7.8333
20406,Kdol Ta Haen,2192,550,1978,1703,5109,193,967,927,3112,0,0,3.5964,3.2046,3.3571,0
60607,Sandan,2052,1243,2249,1369,7872,102,542,1081,2933,468,1236,1.8093,5.7199,2.7132,2.641
100401,Boeng Char,638,105,184,332,2010,18,85,228,623,349,870,1.7524,5.9857,2.7325,2.4928
20203,Ou Ta Ki,3766,340,1420,2204,6960,62,40494,557,1445,30,50,4.1765,20.9417,2.5943,1.6667
21205,Ta Saen,1437,37,198,963,5331,177,950,58,245,0,0,5.3514,5.5096,4.2241,0
21206,Ta Krei,2709,67,331,1092,8434,311,1433,377,849,3,23,4.9403,7.0328,2.252,7.6667
170408,Pongro Kraom,1979,411,1031,945,4019,157,747,1414,6313,6,14,2.5085,4.3249,4.4646,2.3333
60402,Kraya,1498,695,1061,691,1482,82,217,681,1546,525,1357,1.5266,2.1979,2.2702,2.5848
60606,Ngan,1721,916,1106,1254,4100,52,274,1133,3701,339,1055,1.2074,3.3492,3.2665,3.1121
20205,Anlong Run,1106,57,236,405,1736,13,32219,238,484,13,271,4.1404,81.2321,2.0336,20.8462
20503,Preaek Khpob,2025,30,247,580,5100,24,4395,159,605,0,0,8.2333,15.7202,3.805,0
21204,Trang,1724,29,202,894,3661,176,705,146,552,0,0,6.9655,4.0804,3.7808,0
170403,Kampong Kdei,2145,290,603,1015,4383,118,1883,900,2030,16,58,2.0793,5.5305,2.2556,3.625
171104,Kampong Khleang,2040,37,125,309,1222,33,236,0,0,0,0,3.3784,4.2632,0,0
20306,Kdol Doun Teav,1874,27,151,590,4018,21,315,87,181,0,0,5.5926,7.0917,2.0805,0
20804,Roka,1964,139,353,907,2584,19,146,249,561,9,20,2.5396,2.9482,2.253,2.2222
21203,Ou Da,1492,55,188,705,5708,245,1887,175,569,0,0,3.4182,7.9947,3.2514,0
20502,Samraong Knong,2968,63,245,1421,4047,58,4525,425,1052,4,15,3.8889,5.7958,2.4753,3.75
110205,Srae Huy,414,340,622,373,846,301,602,324,626,279,780,1.8294,2.1484,1.9321,2.7957
20204,Chrey,3368,305,572,1181,17488,89,15295,244,689,1,2,1.8754,25.8134,2.8238,2
21202,Boeng Reang,2458,24,133,265,1650,64,510,52,197,0,0,5.5417,6.5653,3.7885,0
20305,Sla Kaet,1373,2,21,7,450,5,270,19,51,0,0,10.5,60,2.6842,0
170407,Lveaeng Ruessei,2580,559,1046,995,3437,94,374,1610,3720,43,78,1.8712,3.4995,2.3106,1.814
20108,Ta Kream,4100,225,1349,1731,13845,199,29354,1278,6638,57,130,5.9956,22.3829,5.1941,2.2807
20805,Kampong Preah,2077,112,242,1587,5570,112,5629,1171,2141,58,123,2.1607,6.5915,1.8284,2.1207
20304,Chamkar Samraong,3249,125,451,568,2192,39,1142,51,222,0,0,3.608,5.4926,4.3529,0
60605,Mean Chey,1486,333,534,610,2398,53,330,513,1727,157,634,1.6036,4.1146,3.3665,4.0382
60809,Pralay,2725,286,864,1913,12630,364,2735,1580,6007,147,460,3.021,6.7479,3.8019,3.1293
20802,Norea,1141,9,89,176,774,51,275,1,4,0,0,9.8889,4.6211,4,0
240202,Stueng Trang,1962,64,372,1290,7156,37,458,205,966,3,14,5.8125,5.7378,4.7122,4.6667
20309,Ou Char,2890,34,148,1007,3429,339,2780,47,155,0,0,4.3529,4.6129,3.2979,0
20303,Rotanak,2801,172,234,516,1294,16,104,43,127,0,0,1.3605,2.6278,2.9535,0
60405,Sala Visai,2736,440,900,1698,8484,137,1026,1194,3222,139,361,2.0455,5.1826,2.6985,2.5971
170412,Spean Tnaot,2195,589,1369,776,3431,94,655,1230,3141,56,200,2.3243,4.6966,2.5537,3.5714
20701,Sdau,2000,75,369,1163,8785,208,2530,812,3212,2,8,4.92,8.2531,3.9557,4
60813,Trea,2624,127,410,1739,6196,27,779,997,1901,330,591,3.2283,3.9496,1.9067,1.7909
60403,Phan Nheum,1163,883,1992,1156,4738,84,474,994,2901,256,727,2.2559,4.2032,2.9185,2.8398
170402,Chi Kraeng,1914,423,949,1227,6029,28,8782,1106,2512,8,63,2.2435,11.8016,2.2712,7.875
60407,Tuol Kreul,989,172,234,477,4245,16,127,656,2741,165,536,1.3605,8.8682,4.1784,3.2485
20310,Svay Pao,3262,0,0,1,25,0,0,1,3,0,0,0,25,3,0
20801,Anlong Vil,4031,239,736,1440,6298,91,6064,435,929,12,44,3.0795,8.0745,2.1356,3.6667
20301,Tuol Ta Aek,3612,20,288,653,3815,20,774,26,74,0,0,14.4,6.8187,2.8462,0
60406,Sameakki,853,49,175,728,4224,20,160,519,2675,267,1113,3.5714,5.861,5.1541,4.1685
20605,Chrey,2564,152,790,1372,8703,95,7901,566,1767,54,156,5.1974,11.3183,3.1219,2.8889
20302,Preaek Preah Sdach,2527,40,132,364,1434,11,98,15,45,0,0,3.3,4.0853,3,0
20307,Ou Mal,2270,117,695,1396,6181,178,16266,483,1015,9,24,5.9402,14.2611,2.1014,2.6667
110206,Srae Sangkum,1240,367,857,632,4386,195,1203,336,1323,127,337,2.3351,6.7582,3.9375,2.6535
60601,Chheu Teal,1614,914,1442,1281,7242,64,1034,1076,2678,290,821,1.5777,6.1532,2.4888,2.831
20308,Voat Kor,2782,116,2092,1623,31287,36,16444,542,1686,0,0,18.0345,28.7709,3.1107,0
20809,Ou Dambang Pir,2630,138,2399,1704,9615,45,5158,833,1384,2,5,17.3841,8.4465,1.6615,2.5
20808,Ou Dambang Muoy,2611,198,760,963,3173,91,3472,690,1160,0,0,3.8384,6.3046,1.6812,0
170401,Anlong Samnar,2527,207,670,614,1785,50,3280,397,1166,16,125,3.2367,7.628,2.937,7.8125
21201,Kamrieng,1450,38,138,840,6742,89,571,55,243,0,0,3.6316,7.8719,4.4182,0
20806,Kampong Preang,2182,324,571,1218,6024,69,11985,412,1020,9,36,1.7623,13.993,2.4757,4
20810,Voat Ta Muem,3121,80,430,2018,8872,100,11587,856,2052,1,2,5.375,9.6596,2.3972,2
60401,Doung,1365,367,624,573,4757,75,414,509,1991,102,298,1.7003,7.9799,3.9116,2.9216
20106,Phnum Sampov,3437,115,357,749,3535,55,16866,911,2152,2,6,3.1043,25.3744,2.3622,3
240204,Ou Andoung,1196,22,113,628,2885,103,467,55,272,0,0,5.1364,4.5855,4.9455,0
110204,Sokh Sant,597,184,656,213,1001,105,490,137,390,136,329,3.5652,4.6887,2.8467,2.4191
60608,Sochet,617,103,144,302,1685,27,202,182,762,186,724,1.3981,5.7356,4.1868,3.8925
20104,Chheu Teal,3662,204,1276,1412,7723,73,3955,890,2264,3,20,6.2549,7.864,2.5438,6.6667
20107,Snoeng,3641,199,677,1366,8924,53,5907,1528,5945,7,29,3.402,10.4517,3.8907,4.1429
240201,Sala Krau,1132,47,227,399,2358,51,415,156,660,1,4,4.8298,6.1622,4.2308,4
60609,Tum Ring,1284,255,429,854,3807,58,764,291,652,40,105,1.6824,5.0121,2.2405,2.625
60503,Sambour,2840,717,2819,2059,15111,366,5294,1633,4622,257,1044,3.9317,8.4144,2.8304,4.0623
100409,Srae Chis,878,565,1247,618,7485,155,397,685,7363,375,2121,2.2071,10.1966,10.7489,5.656
60804,Kampong Chen Cheung,1403,293,971,1017,4928,48,12485,478,1443,161,330,3.314,16.3502,3.0188,2.0497
150105,Ou Ta Paong,3324,541,1060,2403,15134,71,5212,1297,3953,692,1599,1.9593,8.2239,3.0478,2.3107
60801,Banteay Stoung,2308,196,361,1098,7909,95,8228,1172,2672,97,261,1.8418,13.5264,2.2799,2.6907
20807,Reang Kesei,1862,125,693,852,7190,101,14985,741,1351,3,20,5.544,23.2686,1.8232,6.6667
20103,Bay Damram,1643,189,1246,671,3830,99,826,1063,3580,4,14,6.5926,6.0468,3.3678,3.5
60603,Klaeng,876,405,707,754,3486,52,266,513,1403,154,447,1.7457,4.6551,2.7349,2.9026
20606,Ta Loas,2075,112,432,1077,7299,191,9888,584,1514,27,88,3.8571,13.5544,2.5925,3.2593
60501,Chhuk,2343,1300,2193,1756,10789,185,783,1774,5635,144,469,1.6869,5.9619,3.1764,3.2569
60810,Preah Damrei,1518,302,516,654,8626,124,755,579,1245,28,70,1.7086,12.0578,2.1503,2.5
60202,Damrei Slab,861,82,156,323,875,60,204,203,416,69,137,1.9024,2.8172,2.0493,1.9855
20608,Prey Touch,2212,232,541,1240,6829,229,9620,936,1851,10,38,2.3319,11.1974,1.9776,3.8
100404,Kaoh Khnhaer,959,217,405,474,1403,14,90,146,946,371,722,1.8664,3.0594,6.4795,1.9461
100403,Kbal Damrei,1063,99,730,346,5642,85,827,450,2074,417,1746,7.3737,15.0093,4.6089,4.1871
20704,Traeng,2666,59,406,1772,7177,60,490,703,2279,1,3,6.8814,4.185,3.2418,3
60806,Msa Krang,2140,52,146,765,1692,3,550,821,2724,256,857,2.8077,2.9193,3.3179,3.3477
20102,Kantueu Pir,1462,89,422,758,6819,70,438,603,1892,2,5,4.7416,8.7645,3.1376,2.5
60502,Koul,1146,270,413,543,1755,50,209,480,1587,314,949,1.5296,3.312,3.3063,3.0223
60811,Rung Roeang,1156,298,483,1059,5545,126,982,906,2170,60,130,1.6208,5.508,2.3951,2.1667
240203,Stueng Kach,2915,75,776,1393,7540,239,1619,159,768,0,0,10.3467,5.6121,4.8302,0
60205,Nipech,812,220,475,781,3925,150,780,358,1113,369,669,2.1591,5.0537,3.1089,1.813
60805,Kampong Chen Tboung,2024,128,503,1182,31378,42,10773,268,945,16,53,3.9297,34.4371,3.5261,3.3125
20607,Kakaoh,2790,693,1200,1843,8682,451,1406,1873,3869,43,181,1.7316,4.3976,2.0657,4.2093
150104,Me Tuek,3135,594,1176,1983,9154,39,300,740,1951,893,1865,1.9798,4.6756,2.6365,2.0885
20101,Kantueu Muoy,1181,14,201,166,1540,6,130,428,1438,3,11,14.3571,9.7093,3.3598,3.6667
100402,Kampong Cham,2016,574,1242,1500,6730,43,189,685,2534,884,2828,2.1638,4.4841,3.6993,3.1991
60812,Samprouch,2696,588,923,1764,18050,103,21882,1216,3967,241,725,1.5697,21.3883,3.2623,3.0083
110401,Krang Teh,452,123,190,234,1034,11,90,260,578,195,565,1.5447,4.5878,2.2231,2.8974
60803,Chamna Leu,2156,697,1035,1886,11873,317,1787,911,1860,1017,2805,1.4849,6.2006,2.0417,2.7581
110402,Pu Chrey,939,135,245,455,2225,44,127,103,426,54,97,1.8148,4.7134,4.1359,1.7963
20105,Chaeng Mean Chey,1795,68,115,1236,6598,36,203,801,2613,3,10,1.6912,5.3467,3.2622,3.3333
21301,Thipakdei,2010,279,685,1377,9484,202,1530,752,1629,4,17,2.4552,6.9753,2.1662,4.25
60802,Chamna Kraom,2534,664,1178,1379,5183,274,1677,1172,3605,398,1050,1.7741,4.15,3.0759,2.6382
240103,Tuol Lvea,1418,41,506,939,5071,65,169,73,320,0,0,12.3415,5.2191,4.3836,0
240101,Pailin,2920,97,820,959,3776,188,1280,121,668,0,0,8.4536,4.408,5.5207,0
240104,Bar Yakha,729,65,208,585,1637,33,286,55,371,0,0,3.2,3.1117,6.7455,0
60807,Peam Bang,612,159,359,53,237,41,188,0,0,0,0,2.2579,4.5213,0,0
60504,Sraeung,1219,301,442,507,1700,45,139,341,717,204,397,1.4684,3.3315,2.1026,1.9461
60208,Tbaeng,2725,646,1368,1967,13983,189,1404,1560,5863,321,1287,2.1176,7.1368,3.7583,4.0093
20702,Andaeuk Haeb,1098,21,129,527,2863,27,196,506,1493,3,27,6.1429,5.5217,2.9506,9
240102,Ou Ta Vau,2264,68,505,1710,38500,147,660,108,452,0,0,7.4265,21.0878,4.1852,0
60209,Trapeang Ruessei,3886,702,1393,3131,11609,211,1073,2464,7246,275,910,1.9843,3.7947,2.9407,3.3091
60207,San Kor,3373,919,1947,2002,6078,444,1251,1745,3963,182,511,2.1186,2.9963,2.2711,2.8077
60201,Chey,997,538,915,898,4865,146,922,583,1707,301,779,1.7007,5.5431,2.928,2.588
150101,Boeng Bat Kandaol,2389,378,706,1406,7453,396,12289,949,2126,1131,2463,1.8677,10.9556,2.2403,2.1777
60505,Tang Krasau,2295,994,1763,1637,6743,212,888,1337,4400,239,793,1.7736,4.1271,3.2909,3.318
150107,Snam Preah,3752,425,1107,2916,21100,94,10061,1753,3783,548,1363,2.6047,10.3525,2.158,2.4872
20604,Ruessei Krang,3212,349,639,1986,10342,380,10735,1301,4002,65,283,1.8309,8.9083,3.0761,4.3538
21303,Hab,708,83,222,497,3471,69,240,195,326,1,3,2.6747,6.5565,1.6718,3
20703,Phlov Meas,1355,52,209,851,2866,65,412,245,793,2,21,4.0192,3.5786,3.2367,10.5
20602,Kear,3469,575,1357,1852,12870,555,8688,1723,3988,1,1,2.36,8.9564,2.3146,1
21305,Doun Ba,923,46,137,440,3232,102,526,333,1256,9,40,2.9783,6.9336,3.7718,4.4444
20601,Moung,3201,224,446,2007,11541,145,1439,1499,5407,0,0,1.9911,6.0316,3.6071,0
21302,Kaos Krala,799,48,239,472,2029,50,1021,170,613,0,0,4.9792,5.8429,3.6059,0
60701,Boeng Lvea,1408,75,400,313,6400,300,520,290,555,90,191,5.3333,11.2887,1.9138,2.1222
60204,Kampong Svay,2891,1032,2044,2114,31868,194,1076,1525,4667,186,564,1.9806,14.2738,3.0603,3.0323
60705,Kraya,2949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100407,Sambour,1883,114,493,949,4179,96,860,424,1737,629,1749,4.3246,4.822,4.0967,2.7806
100408,Sandan,1750,135,1261,781,3900,171,1708,504,1093,350,2200,9.3407,5.8908,2.1687,6.2857
20603,Prey Svay,3003,542,993,2070,15037,222,3143,2046,4611,42,113,1.8321,7.9319,2.2537,2.6905
100607,Sambok,1715,186,302,1059,3587,45,170,667,1555,37,82,1.6237,3.4031,2.3313,2.2162
21304,Preah Phos,775,44,146,483,3235,218,776,358,998,2,6,3.3182,5.7218,2.7877,3
20609,Robas Mongkol,2765,283,927,1820,8672,266,934,1240,3253,3,6,3.2756,4.605,2.6234,2
100602,Changkrang,855,4,16,583,1200,8,100,101,1801,8,17,4,2.1997,17.8317,2.125
20906,Mean Chey,1018,44,198,745,3917,27,609,119,292,0,0,4.5,5.8627,2.4538,0
150108,Svay Doun Kaev,1390,102,232,627,5634,65,94346,263,517,53,137,2.2745,144.4798,1.9658,2.5849
20903,Ou Samril,1303,93,252,385,2799,39,1371,298,1217,5,25,2.7097,9.8349,4.0839,5
21306,Chhnal Moan,921,72,270,560,3577,124,1001,522,1499,1,2,3.75,6.693,2.8716,2
110101,Chong Phlah,613,166,317,116,687,18,43,170,499,157,425,1.9096,5.4478,2.9353,2.707
150102,Boeng Khnar,2913,432,875,1537,10549,121,1419,597,1112,487,809,2.0255,7.2183,1.8626,1.6612
60709,Ti Pou,1974,20,76,296,1547,6,30,121,671,232,765,3.8,5.2219,5.5455,3.2974
100410,Voadthonak,899,115,413,772,5350,21,115,116,307,461,1263,3.5913,6.8916,2.6466,2.7397
60206,Phat Sanday,1080,40,108,35,73,1,5,0,0,0,0,2.7,2.1667,0,0
60203,Kampong Kou,1411,361,1122,632,3847,49,333,318,842,256,741,3.108,6.138,2.6478,2.8945
60308,Prey Ta Hu,1485,11,41,662,2543,2,20,257,444,3,10,3.7273,3.8599,1.7276,3.3333
60309,Achar Leak,1477,53,168,1148,5634,64,3455,91,535,16,52,3.1698,7.4992,5.8791,3.25
60211,Prey Kuy,1144,94,198,359,3504,34,273,466,1346,25,95,2.1064,9.6107,2.8884,3.8
60210,Kdei Doung,1132,290,569,1008,11587,51,415,676,1763,189,440,1.9621,11.3333,2.608,2.328
100302,Chrouy Banteay,2372,213,681,677,3685,45,148,1460,4503,165,500,3.1972,5.3089,3.0842,3.0303
60710,Tboung Krapeu,1269,156,368,506,3186,48,613,678,1363,58,166,2.359,6.8574,2.0103,2.8621
100610,Thmei,2075,1050,3217,1772,13503,154,815,1946,6357,1323,3141,3.0638,7.4341,3.2667,2.3741
60306,Kampong Krabau,1014,33,121,405,2471,37,762,89,197,10,38,3.6667,7.3145,2.2135,3.8
110404,Bu Sra,984,102,355,108,765,17,70,103,293,50,130,3.4804,6.68,2.8447,2.6
20907,Ta Sanh,2013,193,551,1427,4741,539,1732,696,1271,2,6,2.8549,3.2925,1.8261,3
60303,Kampong Roteh,1069,26,266,865,4632,20,282,93,340,1,4,10.2308,5.5525,3.6559,4
60301,Damrei Choan Khla,1528,65,111,602,1426,22,286,184,351,5,18,1.7077,2.7436,1.9076,3.6
150203,Kandieng,1385,265,767,1075,11371,76,7194,441,1003,274,580,2.8943,16.1295,2.2744,2.1168
60302,Kampong Thum,553,4,8,38,148,0,0,1,2,0,0,2,3.8947,2,0
60304,Ou Kanthor,1137,114,166,997,4934,291,2075,173,356,40,113,1.4561,5.4418,2.0578,2.825
150306,Kampong Pou,1430,608,1277,909,3363,98,850,614,1536,683,1616,2.1003,4.1837,2.5016,2.366
150204,Kanhchor,2265,155,587,736,3493,55,309,572,2125,555,1505,3.7871,4.8066,3.715,2.7117
20904,Sung,1255,293,811,981,5705,90,469,170,481,1,5,2.7679,5.7647,2.8294,5
60704,Kakaoh,2426,301,1304,1530,8116,97,685,731,2737,261,1037,4.3322,5.4093,3.7442,3.9732
21401,Preaek Chik,1716,274,645,1237,3462,124,675,1095,2070,5,12,2.354,3.0397,1.8904,2.4
60310,Srayov,4334,732,1568,2538,10684,234,6992,1690,3807,1038,2477,2.1421,6.3766,2.2527,2.3863
150210,Kaoh Chum,1681,372,641,1127,3889,79,1050,650,1486,580,1332,1.7231,4.0954,2.2862,2.2966
20902,Kampong Lpov,1300,444,540,635,5010,74,376,578,2082,6,22,1.2162,7.5966,3.6021,3.6667
60702,Chroab,992,33,93,888,4793,31,250,804,3194,27,130,2.8182,5.4875,3.9726,4.8148
110502,Sokh Dom,561,44,115,88,326,27,147,43,191,14,31,2.6136,4.113,4.4419,2.2143
21402,Prey Tralach,1646,184,340,375,1596,167,1427,558,1289,46,118,1.8478,5.5775,2.31,2.5652
150308,Ou Sandan,1174,504,977,952,3475,106,829,617,1096,634,1484,1.9385,4.0681,1.7763,2.3407
110403,Srae Ampum,316,51,71,163,314,5,1586,57,173,44,96,1.3922,11.3095,3.0351,2.1818
150309,Sna Ansa,1135,115,361,718,4328,30,450,211,469,374,782,3.1391,6.3877,2.2227,2.0909
150207,Svay Luong,1313,236,601,855,4396,120,680,355,716,175,371,2.5466,5.2062,2.0169,2.12
150106,Rumlech,1842,495,669,1747,9042,246,15035,716,1406,914,1750,1.3515,12.0808,1.9637,1.9147
150110,Trapeang chorng,4223,921,2079,3161,27897,140,10685,2105,4590,607,1281,2.2573,11.688,2.1805,2.1104
150103,Khnar Totueng,1792,280,540,1496,9881,173,2200,472,926,405,822,1.9286,7.2385,1.9619,2.0296
60708,Tang Krasang,2760,499,1372,1265,9844,56,7287,726,2969,425,1687,2.7495,12.9682,4.0895,3.9694
150201,Anlong Vil,1154,142,363,558,3532,48,238,329,821,306,843,2.5563,6.2211,2.4954,2.7549
