Province,District,Commune,Vil_Code,Village,L1_HH,L2_HH,L1_Per_HH,L2_Per_HH,TOT_PerHH,TOP_HH,Rounds,Scale
Prey Veng,Kamchay Mear,Kranhung,14020313,Kamchay Mear Khang Tboung,17,13,0.108,0.083,0.191,30,2011,1
Prey Veng,Kamchay Mear,Kranhung,14020314,Kamchay Mear Khang Cheung,19,13,0.129,0.088,0.218,32,2011,1
Prey Veng,Kamchay Mear,Kranhung,14020315,Snuol,14,17,0.101,0.122,0.223,31,2011,1
Prey Veng,Kamchay Mear,Kranhung,14020316,La Edth,27,23,0.235,0.2,0.435,50,2011,1
Prey Veng,Kamchay Mear,Kranhung,14020317,Thlok Kandal,10,7,0.109,0.076,0.185,17,2011,1
Prey Veng,Kamchay Mear,Kranhung,14020318,Kandal,28,19,0.153,0.104,0.257,47,2011,1
Prey Veng,Kamchay Mear,Kranhung,14020319,Boeng Pruoh,37,27,0.23,0.168,0.398,64,2011,2
Prey Veng,Kamchay Mear,Krabau,14020401,Ta Ei,60,28,0.302,0.141,0.442,88,2011,2
Prey Veng,Kamchay Mear,Krabau,14020402,Prey Tres,19,32,0.108,0.182,0.29,51,2011,2
Prey Veng,Kamchay Mear,Krabau,14020403,Popel,37,13,0.231,0.081,0.312,50,2011,2
Prey Veng,Kamchay Mear,Krabau,14020404,Krabau,27,20,0.109,0.081,0.19,47,2011,1
Prey Veng,Kamchay Mear,Krabau,14020405,Andoung S'at,24,32,0.152,0.203,0.354,56,2011,2
Prey Veng,Kamchay Mear,Krabau,14020406,Kanlaeng Chrov,28,26,0.085,0.079,0.165,54,2011,2
Prey Veng,Kamchay Mear,Krabau,14020407,Tboung Voat,15,34,0.045,0.102,0.148,49,2011,1
Prey Veng,Kamchay Mear,Krabau,14020408,Veal Smach,10,22,0.039,0.087,0.126,32,2011,1
Prey Veng,Kamchay Mear,Krabau,14020409,Pou,13,23,0.096,0.169,0.265,36,2011,2
Prey Veng,Kamchay Mear,Krabau,14020410,Anhchanh,49,45,0.198,0.181,0.379,94,2011,2
Prey Veng,Kamchay Mear,Krabau,14020411,Prey Tuol Thmei,16,46,0.066,0.189,0.255,62,2011,2
Prey Veng,Kamchay Mear,Seang Khveang,14020501,Ruessei Chuk Ti Muoy,15,14,0.068,0.063,0.131,29,2011,1
Prey Veng,Kamchay Mear,Seang Khveang,14020502,Ruessei Chuk Ti Pir,18,11,0.15,0.092,0.242,29,2011,1
Prey Veng,Kamchay Mear,Seang Khveang,14020503,Tuol Sophi,4,9,0.019,0.042,0.061,13,2011,1
Prey Veng,Kamchay Mear,Seang Khveang,14020504,Tnaot,9,12,0.043,0.057,0.1,21,2011,1
Prey Veng,Kamchay Mear,Seang Khveang,14020505,Leak Nuem,6,13,0.03,0.064,0.094,19,2011,1
Prey Veng,Kamchay Mear,Seang Khveang,14020506,Opakma,17,25,0.088,0.129,0.216,42,2011,1
Prey Veng,Kamchay Mear,Seang Khveang,14020507,Bos,8,25,0.042,0.131,0.173,33,2011,1
Prey Veng,Kamchay Mear,Seang Khveang,14020508,Lvea,11,17,0.051,0.079,0.131,28,2011,1
Prey Veng,Kamchay Mear,Seang Khveang,14020509,Sangkae,10,10,0.078,0.078,0.156,20,2011,2
Prey Veng,Kamchay Mear,Seang Khveang,14020510,Bayab,18,22,0.093,0.114,0.207,40,2011,2
Prey Veng,Kamchay Mear,Seang Khveang,14020511,Chong Boeng,6,14,0.043,0.101,0.144,20,2011,1
Prey Veng,Kamchay Mear,Seang Khveang,14020512,Kruos,29,27,0.129,0.12,0.249,56,2011,2
Prey Veng,Kamchay Mear,Seang Khveang,14020513,Chhuk,3,9,0.034,0.102,0.136,12,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020601,Thnal Kaeng,45,100,0.154,0.341,0.495,145,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020602,Tean Phleung,34,49,0.077,0.111,0.187,83,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020603,Prey Stor,29,53,0.104,0.19,0.294,82,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020604,Smaong,27,54,0.124,0.249,0.373,81,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020605,Pramoul Dom,19,76,0.054,0.218,0.272,95,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020606,Ta Kaev,35,66,0.118,0.222,0.34,101,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020607,Baeuk Tuk,15,30,0.11,0.221,0.331,45,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020608,Kouk Sokram,5,70,0.022,0.311,0.333,75,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020609,Kouk Preal,11,84,0.04,0.308,0.348,95,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020610,Prey Lumpeaeng,18,29,0.189,0.305,0.495,47,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020611,Thnong Khang Kaeut,24,39,0.136,0.22,0.356,63,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020612,Thnonh Khang Lech,7,30,0.031,0.135,0.166,37,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020613,Trapeang Skon,49,34,0.29,0.201,0.491,83,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020614,Poun,28,47,0.151,0.254,0.405,75,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020615,L'ak,23,41,0.128,0.228,0.356,64,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020616,Ta Menh,5,18,0.031,0.11,0.141,23,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Cheung,14020617,Toul Kralanh,0,26,0,0.377,0.377,26,2011,4
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020701,Sraloung Sralei,24,64,0.082,0.218,0.299,88,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020702,Koun Ruessei,18,36,0.149,0.298,0.446,54,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020703,Prahear,18,56,0.096,0.299,0.396,74,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020704,Chumpu,20,34,0.141,0.239,0.38,54,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020705,Prey Tboung,59,62,0.18,0.189,0.369,121,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020706,Prey Chamkar,13,18,0.143,0.198,0.341,31,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020707,Chhma Lout,25,9,0.385,0.138,0.523,34,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020708,Prey Khlout,29,59,0.152,0.309,0.461,88,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020709,Kong,21,8,0.344,0.131,0.475,29,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020710,Kumnum,32,30,0.274,0.256,0.53,62,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020711,Veal,19,25,0.156,0.205,0.361,44,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020712,Ou Kantuy,8,63,0.053,0.414,0.467,71,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020713,Proeksa Ti Muoy,15,28,0.147,0.275,0.422,43,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020714,Proeksa Ti Pir,29,42,0.158,0.23,0.388,71,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020715,Rumduol,12,15,0.154,0.192,0.346,27,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020716,Prey Sloek,20,14,0.294,0.206,0.5,34,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020717,Prey Thum,77,56,0.23,0.167,0.397,133,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020718,Boeng Pou,20,9,0.357,0.161,0.518,29,2011,1
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020719,Angk Chea,24,38,0.174,0.275,0.449,62,2011,2
Prey Veng,Kamchay Mear,Smaong Khang Tboung,14020720,Damnak Serei,22,21,0.172,0.164,0.336,43,2011,1
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020801,Chres Khang Lech,8,6,0.138,0.103,0.241,14,2011,1
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020802,Chres Kandal,12,12,0.09,0.09,0.179,24,2011,1
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020803,Chres Khang Kaeut,9,8,0.053,0.047,0.099,17,2011,1
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020804,Trapeang Kampoes,7,9,0.042,0.054,0.096,16,2011,1
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020805,Ou,10,5,0.092,0.046,0.138,15,2011,1
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020806,Tuol Ta Meak,3,2,0.038,0.025,0.063,5,2011,1
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020807,Trapeang Prei,10,12,0.105,0.126,0.232,22,2011,1
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020808,Chambak Kaong,9,9,0.089,0.089,0.178,18,2011,2
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020809,Trapeang Prich,14,11,0.212,0.167,0.379,25,2011,2
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020810,Trapeang Chhuk,9,3,0.078,0.026,0.103,12,2011,1
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020811,Doun Diev,7,9,0.066,0.085,0.151,16,2011,1
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020812,Tralach Sa,3,8,0.038,0.101,0.139,11,2011,1
Prey Veng,Kamchay Mear,Tr•À_b•À_k,14020813,Prey Tbaeng,13,8,0.075,0.046,0.121,21,2011,1
Prey Veng,Kampong Trabaek,Ansaong,14030101,Kreul,23,42,0.08,0.146,0.226,65,2011,2
Prey Veng,Kampong Trabaek,Ansaong,14030102,Angveah Muoy Roy,17,10,0.122,0.072,0.194,27,2011,1
Prey Veng,Kampong Trabaek,Ansaong,14030103,Ansaong,19,35,0.103,0.19,0.293,54,2011,1
Prey Veng,Kampong Trabaek,Ansaong,14030104,Ta Pung,27,36,0.151,0.201,0.352,63,2011,2
Prey Veng,Kampong Trabaek,Ansaong,14030105,Sambuor,27,35,0.164,0.212,0.376,62,2011,1
Prey Veng,Kampong Trabaek,Ansaong,14030106,Ta Aong,27,44,0.111,0.18,0.291,71,2011,2
Prey Veng,Kampong Trabaek,Ansaong,14030107,Bantea Bos,17,29,0.074,0.126,0.199,46,2011,1
Prey Veng,Kampong Trabaek,Ansaong,14030108,Trapeang Roka,21,23,0.169,0.185,0.355,44,2011,1
Prey Veng,Kampong Trabaek,Cham,14030201,Roung,79,106,0.133,0.178,0.31,185,2011,3
Prey Veng,Kampong Trabaek,Cham,14030202,Cham,56,91,0.142,0.232,0.374,147,2011,2
Prey Veng,Kampong Trabaek,Cham,14030203,Ka Thum,21,55,0.077,0.203,0.28,76,2011,2
Prey Veng,Kampong Trabaek,Cham,14030204,Prasdach,31,49,0.121,0.191,0.311,80,2011,2
Prey Veng,Kampong Trabaek,Cham,14030205,Prey Kansa,20,30,0.127,0.19,0.316,50,2011,1
Prey Veng,Kampong Trabaek,Cham,14030206,Pechi Roatn,30,26,0.146,0.127,0.273,56,2011,2
Prey Veng,Kampong Trabaek,Cham,14030207,Veal,20,30,0.147,0.221,0.368,50,2011,1
Prey Veng,Kampong Trabaek,Cham,14030208,Roluos,28,40,0.109,0.156,0.265,68,2011,1
Prey Veng,Kampong Trabaek,Cham,14030209,Chipeay,16,18,0.113,0.127,0.239,34,2011,1
Prey Veng,Kampong Trabaek,Cham,14030210,Kram Leav,24,83,0.052,0.181,0.233,107,2011,2
Prey Veng,Kampong Trabaek,Cheang Daek,14030301,Boeng Kranueb,45,53,0.12,0.142,0.262,98,2011,2
Prey Veng,Kampong Trabaek,Cheang Daek,14030302,Ta Meas,15,30,0.086,0.171,0.257,45,2011,1
Prey Veng,Kampong Trabaek,Cheang Daek,14030303,Cheang Daek,17,25,0.103,0.152,0.255,42,2011,1
Prey Veng,Kampong Trabaek,Cheang Daek,14030304,Ponhea Kaeut,20,30,0.108,0.162,0.27,50,2011,1
Prey Veng,Kampong Trabaek,Cheang Daek,14030305,Krouch,31,29,0.138,0.129,0.268,60,2011,2
Prey Veng,Kampong Trabaek,Cheang Daek,14030306,Prey Mlung,18,35,0.094,0.182,0.276,53,2011,2
Prey Veng,Kampong Trabaek,Cheang Daek,14030307,Angk,15,33,0.084,0.185,0.27,48,2011,1
Prey Veng,Kampong Trabaek,Cheang Daek,14030308,Krang Veaeng,21,41,0.088,0.172,0.259,62,2011,2
Prey Veng,Kampong Trabaek,Cheang Daek,14030309,Angkrong,24,20,0.147,0.123,0.27,44,2011,1
Prey Veng,Kampong Trabaek,Cheang Daek,14030310,Oknha Soeng,23,21,0.145,0.132,0.277,44,2011,1
Prey Veng,Kampong Trabaek,Cheang Daek,14030311,Thnoeng,20,25,0.129,0.161,0.29,45,2011,1
Prey Veng,Kampong Trabaek,Cheang Daek,14030312,Ta Bol,12,17,0.111,0.157,0.269,29,2011,1
Prey Veng,Kampong Trabaek,Chrey,14030401,Traok,24,30,0.14,0.175,0.316,54,2011,2
Prey Veng,Kampong Trabaek,Chrey,14030402,Pnov,31,58,0.141,0.264,0.405,89,2011,1
Prey Veng,Kampong Trabaek,Chrey,14030403,Trapeang Re,13,35,0.075,0.202,0.277,48,2011,1
Prey Veng,Kampong Trabaek,Chrey,14030404,Dak Por,24,18,0.15,0.112,0.262,42,2011,2
Prey Veng,Kampong Trabaek,Chrey,14030405,Chrey,27,60,0.118,0.262,0.38,87,2011,1
Prey Veng,Kampong Trabaek,Chrey,14030406,Chambak,17,28,0.104,0.172,0.276,45,2011,1
Prey Veng,Kampong Trabaek,Chrey,14030407,Doung,19,38,0.093,0.185,0.278,57,2011,1
Prey Veng,Kampong Trabaek,Chrey,14030408,Samraong,24,29,0.13,0.157,0.286,53,2011,2
Prey Veng,Kampong Trabaek,Chrey,14030409,Svay Pak,32,8,0.23,0.058,0.288,40,2011,1
Prey Veng,Kampong Trabaek,Kansaom Ak,14030501,Kansaom Ak,50,48,0.137,0.131,0.268,98,2011,1
Prey Veng,Kampong Trabaek,Kansaom Ak,14030502,Balang,37,45,0.128,0.155,0.283,82,2011,2
Prey Veng,Kampong Trabaek,Kansaom Ak,14030503,Chruol,40,48,0.128,0.153,0.281,88,2011,2
Prey Veng,Kampong Trabaek,Kansaom Ak,14030504,Ta Teang,31,37,0.114,0.137,0.251,68,2011,2
Prey Veng,Kampong Trabaek,Kansaom Ak,14030505,Trapeang Run,16,46,0.057,0.163,0.22,62,2011,2
Prey Veng,Kampong Trabaek,Kansaom Ak,14030506,Prey Andoung,24,21,0.15,0.131,0.281,45,2011,1
Prey Veng,Kampong Trabaek,Kansaom Ak,14030507,Prey Khmau,19,26,0.121,0.166,0.287,45,2011,1
Prey Veng,Kampong Trabaek,Kansaom Ak,14030508,Krouch,39,52,0.107,0.142,0.249,91,2011,2
Prey Veng,Kampong Trabaek,Kansaom Ak,14030509,Toap Siem,23,25,0.111,0.121,0.232,48,2011,2
Prey Veng,Kampong Trabaek,Kou Khchak,14030601,Kou Khchak,26,43,0.131,0.216,0.347,69,2011,2
Prey Veng,Kampong Trabaek,Kou Khchak,14030602,Prey Thum,40,51,0.135,0.172,0.307,91,2011,2
Prey Veng,Kampong Trabaek,Kou Khchak,14030603,Kou Kraok,34,42,0.21,0.259,0.469,76,2011,2
Prey Veng,Kampong Trabaek,Kou Khchak,14030604,Skar,40,63,0.105,0.165,0.27,103,2011,2
Prey Veng,Kampong Trabaek,Kou Khchak,14030605,Prey Kuy,34,36,0.152,0.161,0.314,70,2011,2
Prey Veng,Kampong Trabaek,Kou Khchak,14030606,Hab,44,49,0.142,0.158,0.3,93,2011,2
Prey Veng,Kampong Trabaek,Kou Khchak,14030607,Chamreh,32,53,0.09,0.149,0.239,85,2011,1
Prey Veng,Kampong Trabaek,Kou Khchak,14030608,Trapeang Trav,32,32,0.15,0.15,0.3,64,2011,1
Prey Veng,Kampong Trabaek,Kou Khchak,14030609,Romeas Chhor,45,48,0.129,0.138,0.267,93,2011,2
Prey Veng,Kampong Trabaek,Kou Khchak,14030610,Kraol,51,52,0.161,0.164,0.325,103,2011,2
Prey Veng,Kampong Trabaek,Kou Khchak,14030611,Prey Snuol,14,34,0.066,0.16,0.225,48,2011,1
Prey Veng,Kampong Trabaek,Kou Khchak,14030612,Trav,32,36,0.106,0.12,0.226,68,2011,2
Prey Veng,Kampong Trabaek,Kampong Trabaek,14030701,Tuol Roka,16,43,0.049,0.133,0.182,59,2011,2
Prey Veng,Kampong Trabaek,Kampong Trabaek,14030702,Khmaer Eslam,12,17,0.111,0.157,0.269,29,2011,1
Prey Veng,Kampong Trabaek,Kampong Trabaek,14030703,Preaek Phdau,12,35,0.041,0.121,0.162,47,2011,1
Prey Veng,Kampong Trabaek,Kampong Trabaek,14030704,Anlong Chak,4,11,0.041,0.113,0.155,15,2011,1
Prey Veng,Kampong Trabaek,Kampong Trabaek,14030705,Roka Thum,8,18,0.056,0.127,0.183,26,2011,1
Prey Veng,Kampong Trabaek,Kampong Trabaek,14030706,Kampong Svay Khang Kaeut,13,31,0.07,0.167,0.237,44,2011,1
Prey Veng,Kampong Trabaek,Kampong Trabaek,14030707,Kampong Svay Khang Lech,8,12,0.096,0.145,0.241,20,2011,1
Prey Veng,Kampong Trabaek,Kampong Trabaek,14030708,Kampong Trabaek,13,21,0.049,0.08,0.129,34,2011,1
Prey Veng,Kampong Trabaek,Kampong Trabaek,14030709,Anlong Reach,30,19,0.122,0.078,0.2,49,2011,1
Prey Veng,Kampong Trabaek,Kampong Trabaek,14030710,Boeng Khyang,3,24,0.035,0.279,0.314,27,2011,1
Prey Veng,Kampong Trabaek,Peam Montear,14030801,Angkor Angk,14,19,0.113,0.153,0.266,33,2011,2
Prey Veng,Kampong Trabaek,Peam Montear,14030802,Peam Montear,11,14,0.095,0.121,0.216,25,2011,1
Prey Veng,Kampong Trabaek,Peam Montear,14030803,Set Kramuon,17,18,0.116,0.123,0.24,35,2011,1
Prey Veng,Kampong Trabaek,Peam Montear,14030804,Chamnang Teak,22,32,0.069,0.101,0.17,54,2011,2
Prey Veng,Kampong Trabaek,Peam Montear,14030805,Krachab Kraom,21,24,0.109,0.124,0.233,45,2011,1
Prey Veng,Kampong Trabaek,Peam Montear,14030806,Krachab Leu,18,21,0.065,0.076,0.141,39,2011,2
Prey Veng,Kampong Trabaek,Peam Montear,14030807,Sakhakkar,19,32,0.094,0.158,0.252,51,2011,2
Prey Veng,Kampong Trabaek,Peam Montear,14030808,Ta Kaev,30,40,0.087,0.116,0.202,70,2011,1
Prey Veng,Kampong Trabaek,Peam Montear,14030809,Dangkieb Kdam,33,56,0.095,0.161,0.256,89,2011,2
Prey Veng,Kampong Trabaek,Peam Montear,14030810,Preaek Ta,17,28,0.108,0.177,0.285,45,2011,1
Prey Veng,Kampong Trabaek,Peam Montear,14030811,Khlam,13,16,0.076,0.093,0.169,29,2011,1
Prey Veng,Kampong Trabaek,Prasat,14030901,Prasat,42,48,0.079,0.09,0.169,90,2011,1
Prey Veng,Kampong Trabaek,Prasat,14030902,Chambak,19,38,0.045,0.089,0.134,57,2011,1
Prey Veng,Kampong Trabaek,Prasat,14030903,Ampil,18,30,0.097,0.161,0.258,48,2011,1
Prey Veng,Kampong Trabaek,Prasat,14030904,Poan Voat,4,30,0.02,0.149,0.168,34,2011,1
Prey Veng,Kampong Trabaek,Prasat,14030905,Chrolong,11,70,0.042,0.267,0.309,81,2011,1
Prey Veng,Kampong Trabaek,Prasat,14030906,Dang Tung,15,45,0.041,0.124,0.166,60,2011,2
Prey Veng,Kampong Trabaek,Prasat,14030907,Bei,13,29,0.092,0.204,0.296,42,2011,1
Prey Veng,Kampong Trabaek,Prasat,14030908,Phlong,14,24,0.06,0.103,0.164,38,2011,1
Prey Veng,Kampong Trabaek,Prasat,14030909,Thkov,28,27,0.168,0.162,0.329,55,2011,1
Prey Veng,Kampong Trabaek,Pratheat,14031001,Chheu Teal,21,39,0.092,0.171,0.263,60,2011,1
Prey Veng,Kampong Trabaek,Pratheat,14031002,Roluos,20,19,0.094,0.09,0.184,39,2011,1
Prey Veng,Kampong Trabaek,Pratheat,14031003,Chhvang,18,51,0.059,0.168,0.227,69,2011,2
Prey Veng,Kampong Trabaek,Pratheat,14031004,Traok,21,26,0.141,0.174,0.315,47,2011,2
Prey Veng,Kampong Trabaek,Pratheat,14031005,Tramot,43,32,0.218,0.162,0.381,75,2011,2
Prey Veng,Kampong Trabaek,Pratheat,14031006,Pou,29,37,0.114,0.145,0.259,66,2011,2
Prey Veng,Kampong Trabaek,Pratheat,14031007,Angkanh,47,44,0.153,0.143,0.296,91,2011,1
Prey Veng,Kampong Trabaek,Pratheat,14031008,Pratheat,62,72,0.187,0.218,0.405,134,2011,2
Prey Veng,Kampong Trabaek,Pratheat,14031009,Prey Nheat,50,46,0.147,0.135,0.282,96,2011,2
Prey Veng,Kampong Trabaek,Prey Chhor,14031101,Prey Ta Nen,18,18,0.141,0.141,0.281,36,2011,1
Prey Veng,Kampong Trabaek,Prey Chhor,14031102,Doung,24,22,0.137,0.126,0.263,46,2011,1
Prey Veng,Kampong Trabaek,Prey Chhor,14031103,Tbaeng,30,34,0.109,0.124,0.233,64,2011,2
Prey Veng,Kampong Trabaek,Prey Chhor,14031104,Pnov,19,38,0.076,0.152,0.228,57,2011,1
Prey Veng,Kampong Trabaek,Prey Chhor,14031105,A Kreach,26,25,0.117,0.113,0.23,51,2011,2
Prey Veng,Kampong Trabaek,Prey Chhor,14031106,Prey Damrei,22,28,0.127,0.162,0.289,50,2011,1
Prey Veng,Kampong Trabaek,Prey Chhor,14031107,Prey Mnoas,24,44,0.119,0.218,0.337,68,2011,1
Prey Veng,Kampong Trabaek,Prey Chhor,14031108,Svay Chek,25,23,0.09,0.083,0.173,48,2011,1
Prey Veng,Kampong Trabaek,Prey Poun,14031201,Chi Peay,31,25,0.127,0.102,0.229,56,2011,2
Prey Veng,Kampong Trabaek,Prey Poun,14031202,Chi Ak,27,30,0.127,0.141,0.268,57,2011,2
Prey Veng,Kampong Trabaek,Prey Poun,14031203,Prey Samraong,24,18,0.156,0.117,0.273,42,2011,1
Prey Veng,Kampong Trabaek,Prey Poun,14031204,Beng,23,21,0.132,0.121,0.253,44,2011,1
Prey Veng,Kampong Trabaek,Prey Poun,14031205,Prey Krang,41,47,0.127,0.146,0.272,88,2011,2
Prey Veng,Kampong Trabaek,Prey Poun,14031206,Prey Poun,31,29,0.135,0.127,0.262,60,2011,2
Prey Veng,Kampong Trabaek,Prey Poun,14031207,Ta Proy,28,29,0.113,0.117,0.231,57,2011,2
Prey Veng,Kampong Trabaek,Prey Poun,14031208,Trapeang Krasang,36,20,0.176,0.098,0.273,56,2011,1
Prey Veng,Kampong Trabaek,Thkov,14031301,Ta Ho,31,55,0.14,0.249,0.389,86,2011,2
Prey Veng,Kampong Trabaek,Thkov,14031302,Thum,34,29,0.111,0.095,0.206,63,2011,1
Prey Veng,Kampong Trabaek,Thkov,14031303,Pouthi Vongs,4,13,0.025,0.08,0.104,17,2011,4
Prey Veng,Kampong Trabaek,Thkov,14031304,Pou,16,23,0.056,0.08,0.136,39,2011,2
Prey Veng,Kampong Trabaek,Thkov,14031305,Tbaeng,13,35,0.078,0.21,0.287,48,2011,2
Prey Veng,Kampong Trabaek,Thkov,14031306,Ruessei,17,29,0.111,0.19,0.301,46,2011,1
Prey Veng,Kampong Trabaek,Thkov,14031307,Ta Mung,20,35,0.113,0.198,0.311,55,2011,1
Prey Veng,Kanhchriech,Chong Ampil,14040101,Mean Chey,9,57,0.029,0.186,0.215,66,2011,1
Prey Veng,Kanhchriech,Chong Ampil,14040102,Prey Tbal,29,50,0.079,0.136,0.215,79,2011,2
Prey Veng,Kanhchriech,Chong Ampil,14040103,Kandach,22,75,0.049,0.166,0.214,97,2011,2
Prey Veng,Kanhchriech,Chong Ampil,14040104,Chong Ampil,31,51,0.089,0.146,0.235,82,2011,2
Prey Veng,Kanhchriech,Chong Ampil,14040105,Chambak,14,30,0.048,0.103,0.151,44,2011,1
Prey Veng,Kanhchriech,Chong Ampil,14040106,Prey Svay,13,49,0.038,0.142,0.18,62,2011,1
Prey Veng,Kanhchriech,Chong Ampil,14040107,Pou Roung,6,10,0.076,0.127,0.203,16,2011,2
Prey Veng,Kanhchriech,Kanhchriech,14040201,Prasrae Lech,11,10,0.054,0.05,0.104,21,2011,1
Prey Veng,Kanhchriech,Kanhchriech,14040202,Prasrae Mukh,14,18,0.06,0.077,0.137,32,2011,1
Prey Veng,Kanhchriech,Kanhchriech,14040203,Cheung Tuek,5,6,0.066,0.079,0.145,11,2011,1
Prey Veng,Kanhchriech,Kanhchriech,14040204,Prey Phdau,7,16,0.076,0.174,0.25,23,2011,2
Prey Veng,Kanhchriech,Kanhchriech,14040205,Thommeak Ker,4,4,0.06,0.06,0.119,8,2011,1
Prey Veng,Kanhchriech,Kanhchriech,14040206,Chhnoeng Chumnir,14,25,0.103,0.184,0.287,39,2011,1
Prey Veng,Kanhchriech,Kanhchriech,14040207,Ou Ta Thok,17,25,0.191,0.281,0.472,42,2011,1
Prey Veng,Kanhchriech,Kanhchriech,14040208,Kanhchriech,3,11,0.027,0.097,0.124,14,2011,1
Prey Veng,Kanhchriech,Kanhchriech,14040209,Prey Phum,13,16,0.079,0.098,0.177,29,2011,1
Prey Veng,Kanhchriech,Kanhchriech,14040210,Pou Tong,6,10,0.044,0.074,0.118,16,2011,1
Prey Veng,Kanhchriech,Kanhchriech,14040211,Pou Mrenh,14,34,0.069,0.168,0.238,48,2011,1
Prey Veng,Kanhchriech,Kdoeang Reay,14040301,Doun Veal,21,14,0.146,0.097,0.243,35,2011,1
Prey Veng,Kanhchriech,Kdoeang Reay,14040302,Kdoeang Reay,3,15,0.016,0.079,0.095,18,2011,1
Prey Veng,Kanhchriech,Kdoeang Reay,14040303,Char Chrum,5,21,0.021,0.089,0.11,26,2011,1
Prey Veng,Kanhchriech,Kdoeang Reay,14040304,Krouch,7,15,0.036,0.078,0.115,22,2011,2
Prey Veng,Kanhchriech,Kdoeang Reay,14040305,Kruos,0,6,0,0.052,0.052,6,2011,2
Prey Veng,Kanhchriech,Kdoeang Reay,14040306,Pou Thum,1,5,0.009,0.045,0.054,6,2011,1
Prey Veng,Kanhchriech,Kdoeang Reay,14040307,Pou Touch,5,28,0.025,0.141,0.167,33,2011,1
Prey Veng,Kanhchriech,Kdoeang Reay,14040308,Ta Nal,3,20,0.017,0.114,0.131,23,2011,1
Prey Veng,Kanhchriech,Kdoeang Reay,14040309,Samraong,0,21,0,0.168,0.168,21,2011,2
Prey Veng,Kanhchriech,Kdoeang Reay,14040310,Lngeun,10,26,0.044,0.115,0.159,36,2011,1
Prey Veng,Kanhchriech,Kdoeang Reay,14040311,Saloung,12,34,0.047,0.133,0.18,46,2011,1
Prey Veng,Kanhchriech,Kdoeang Reay,14040312,Peanea Phsar,24,21,0.116,0.101,0.217,45,2011,1
Prey Veng,Kanhchriech,Kdoeang Reay,14040313,Peanea Kandal,14,14,0.072,0.072,0.144,28,2011,1
Prey Veng,Kanhchriech,Kdoeang Reay,14040314,Peanea Chuor,11,7,0.082,0.052,0.134,18,2011,1
