longitude,latitude,vil_code,village,school_name,school_dist
103.8389038,13.32532298,17100908,Triek,Hun Sen Wat Svay,2340.829659
103.8238502,13.37985941,17101001,Kaksekam,Samdech Euv,1397.024399
103.8170098,13.38322678,17101002,Thnal,Samdech Euv,675.7784572
103.8171393,13.37749562,17101003,Roka Thum,Samdech Euv,1293.504546
103.8159117,13.37361143,17101004,Prey Thum,Samdech Euv,1704.222572
103.8113543,13.36526363,17101005,Srangae,Samdech Euv,2652.824313
103.8084292,13.37238294,17101006,Chanlaong,Samdech Euv,1967.357728
103.7998031,13.35221776,17101007,Ta Chak,Samdech Euv,4385.124122
103.9200183,13.38730424,17101101,Kouk Chan,Svay Thom,3652.149005
103.9293634,13.39780439,17101102,Thnal Bak,Svay Thom,4928.069579
103.9651304,13.38489822,17101103,Tnaot,Hun Sen Prasat Bakorng,4481.255299
103.9504968,13.38630253,17101104,Trapeang Run,Svay Thom,4871.984617
103.947528,13.41070087,17101105,Ta Pang,Svay Thom,6934.106705
103.9155619,13.36992658,17101106,Prey Kuy,Svay Thom,1784.130602
103.9760744,13.40868464,17101107,Bangkaong,Hun Sen Prasat Bakorng,6806.058353
103.9394446,13.42595529,17101108,Kiri Meanon,Svay Thom,8213.142702
103.9248197,13.40405949,17101109,Bos Thum,Svay Thom,5534.097783
103.9271034,13.41596708,17101110,Trach Chrum,Svay Thom,6870.451743
103.7873028,13.38158528,17101201,Ta Ros,Samdech Euv,3102.552291
103.7854472,13.37780646,17101202,Roka,Samdech Euv,3424.670814
103.7871385,13.36458823,17101203,Prey Pou,Samdech Euv,4043.188374
103.7857357,13.36630825,17101204,Totea,Samdech Euv,4036.618064
103.7861606,13.36441177,17101205,Krasang,Samdech Euv,4135.449554
103.7812181,13.36862804,17101206,Popis,Samdech Euv,4290.240224
103.7833184,13.36962357,17101207,Trapeang Veaeng,Samdech Euv,4038.918353
103.7791263,13.36963049,17101208,Kouk Doung,Samdech Euv,4429.975779
103.7733215,13.37085001,17101209,Boeng,Samdech Euv,4933.170221
103.7690928,13.37262853,17101210,Prama,Samdech Euv,5284.204123
103.7638373,13.37476359,17101211,Khnar,Samdech Euv,5753.164526
103.7610954,13.37206005,17101212,Prey Krouch,Samdech Euv,6124.080323
103.8164226,13.39946102,17101301,Kouk Doung,Samdech Euv,1169.465278
103.7977924,13.39836046,17101302,Sandan,Samdech Euv,2126.281225
103.784184,13.41789518,17101303,Chrey,Samdech Euv,4616.530543
103.7937472,13.3928897,17101304,Prayut,Samdech Euv,2334.781523
103.7998521,13.42618811,17101305,Banteay Chheu,Samdech Euv,4427.016314
103.7954784,13.39571863,17101306,Tuek Vil,Samdech Euv,2234.698649
103.8079164,13.40154555,17101307,Prei Chas,Samdech Euv,1583.318785
103.7822488,13.39687566,17101308,Tuek Thla,Samdech Euv,3645.638202
103.7888012,13.40323555,17101309,Prei Thmei,Samdech Euv,3239.272362
103.7823017,13.40588277,17101310,Chey,Samdech Euv,3997.57421
104.1150223,13.36406647,17110101,Choam,Samrong,7185.588946
104.1243394,13.35642269,17110102,Kouk Toeng,Samrong,6113.948429
104.1024996,13.3443935,17110103,Srae Prei,Samrong,5860.812598
104.1228169,13.33310856,17110104,Trapeang Tuk,Samrong,3674.757158
104.1044509,13.35609094,17110105,Chub,Samrong,6830.182242
104.1178108,13.3361472,17110106,Ta Taok Cheung,Samrong,4203.007942
104.0997068,13.31560478,17110107,Kansaeng Kraom,Samrong,4121.829493
104.0993152,13.32163402,17110108,Kansaeng Leu,Samrong,4443.249123
104.0993869,13.34964455,17110109,Ta Taok Lech,Samrong,6527.768259
104.1085711,13.34299542,17110110,Ta Taok Kandal,Samrong,5357.484709
104.0820122,13.35622759,17110111,Sanlaong,Samrong,8302.321427
104.0640661,13.3287215,17110112,Svay Sa,Samrong,8245.700175
104.0766242,13.34775435,17110113,Doun Diev,Samrong,8103.586572
104.0884554,13.36167569,17110114,Thnal,Samrong,8303.099538
104.0812016,13.32638816,17110115,Baek Kamphleung,Samrong,6433.119331
104.0845749,13.3377744,17110116,Kouk Chen,Samrong,6750.787983
104.082911,13.37250528,17110117,Chan Sar Cheung,Samrong,9621.88693
104.0841029,13.36499624,17110118,Chan Sar Tboung,Samrong,8882.882462
104.1017666,13.35534908,17110119,Chbar Leu,Samrong,6906.58817
104.1116488,13.25090085,17110201,Doun Hong,Dam Dek,973.6989338
104.1250506,13.24831609,17110202,Dam Daek Leu,Dam Dek,508.2502968
104.1294827,13.27375601,17110203,Trabaek,Dam Dek,2923.0304
104.1356445,13.24362346,17110204,Preah Trapeang,Dam Dek,1751.327178
104.128161,13.26646403,17110205,Ou Roluh,Dam Dek,2119.860267
104.0978558,13.25689215,17110206,Kouk Roluos,Dam Dek,2597.980695
104.107616,13.26592276,17110207,Krasar Tum,Dam Dek,2339.419705
104.1230257,13.23641953,17110208,Kouk Mon,Dam Dek,1406.458934
104.1327238,13.23959911,17110209,Dam Daek Thmei,Dam Dek,1684.165244
104.1199394,13.25286447,17110210,Banteay Srei,Dam Dek,444.3092048
104.1256873,13.25611206,17110211,Srae Thnong,Dam Dek,984.9382134
104.1204394,13.24471075,17110212,Dam Daek Phsar,Dam Dek,460.2634086
104.1359018,13.23610176,17110213,Bos,Dam Dek,2194.997371
104.1361942,13.17920411,17110301,Thnal Dach Khang Lech,Dam Dek,7893.209944
104.1363903,13.19957547,17110302,Trav Kiet,Dam Dek,5721.091717
104.1376184,13.20459769,17110303,Kouk Ruessei Tboung,Dam Dek,5240.364245
104.1360353,13.22441147,17110304,Kouk Ruessei Cheung,Dam Dek,3192.333894
104.1243602,13.20903728,17110305,Run Khang Tboung,Dam Dek,4426.65216
104.1239753,13.21603412,17110306,Run Khang Cheung,Dam Dek,3652.560024
104.1211653,13.20182926,17110307,Srama Thum,Dam Dek,5203.62587
104.0991763,13.22409435,17110308,Veal,Dam Dek,3577.025339
104.0870456,13.23012717,17110309,Bantoat Baoh,Dam Dek,4165.794412
104.081124,13.23659769,17110310,Santey,Dam Dek,4466.136403
104.0789288,13.24607424,17110311,Thnong,Dam Dek,4503.222462
104.0870219,13.25136544,17110312,Kouk Chan,Dam Dek,3626.18467
104.0920919,13.24313773,17110313,Beng,Dam Dek,3131.326408
104.12252,13.12718664,17110401,Preaek Sramaoch,Dam Dek,13460.40239
104.1249416,13.11805382,17110402,Spean Veaeng,Techo Hun Sen Sampaonpheap,13951.4978
104.1233065,13.11611335,17110403,Ta Uor Sa,Techo Hun Sen Sampaonpheap,14216.61697
104.126086,13.10483885,17110404,Phsar Khleang,Techo Hun Sen Sampaonpheap,14690.50576
104.1247971,13.10413827,17110405,Chamkar Yuon,Techo Hun Sen Sampaonpheap,14848.50571
104.1221342,13.10071149,17110406,Ta Chranieng,Techo Hun Sen Sampaonpheap,15308.80012
104.126273,13.09890818,17110407,Ou Ta Puk,Techo Hun Sen Sampaonpheap,15084.11618
104.1254585,13.10229603,17110408,Chey Chet,Techo Hun Sen Sampaonpheap,14917.12326
104.1272164,13.10864921,17110409,Mukh Voat,Techo Hun Sen Sampaonpheap,14338.59285
104.1254113,13.11566842,17110410,Roteang,Techo Hun Sen Sampaonpheap,14052.68491
104.174591,13.22800184,17110501,Kampong Ko Pir,Dam Dek,6309.533979
104.1720248,13.22543476,17110502,Kampong Ko Muoy,Dam Dek,6165.524179
104.1661415,13.22673571,17110503,Sala Kakaoh,Dam Dek,5528.356138
104.1741908,13.20707817,17110504,Kouk Deu,Techo Hun Sen Sampaonpheap,6838.93807
104.1532231,13.22874567,17110505,Chrey Khang Cheung,Dam Dek,4196.077933
104.1519208,13.2236871,17110506,Chrey Khang Tboung,Dam Dek,4407.634423
104.1505811,13.20811301,17110507,Doun Lei,Dam Dek,5569.577516
104.1477416,13.20464064,17110508,Trapeang Prey,Dam Dek,5719.467718
104.1407076,13.20525003,17110509,Thmei,Dam Dek,5302.965591
104.1393688,13.17907011,17110510,Thnal Dach Kaeut,Dam Dek,7989.216639
104.1398442,13.23304094,17110511,Thnal Chaek,Dam Dek,2739.857668
104.1499935,13.23922319,17110512,Chikeak,Dam Dek,3379.883138
104.099767,13.29933042,17110601,Thlat,Samrong,3851.485501
104.0963272,13.28338722,17110602,Thmei,Dam Dek,4622.869398
104.0730677,13.28024759,17110603,Kboun,Dam Dek,6191.195157
104.05748,13.25306628,17110604,Kouk Sangkae,Dam Dek,6832.150139
104.0627233,13.26731673,17110605,Chrey,Dam Dek,6572.71468
104.0426276,13.27471016,17110606,Yeang Tes,Dam Dek,8896.673416
104.0888142,13.26824317,17110607,Khchas,Dam Dek,4036.831961
104.0605072,13.3775766,17110701,Chhuk,Hun Sen Prasat Bakorng,9281.95633
104.0668513,13.39196672,17110702,Bos,Hun Sen Prasat Bakorng,10569.17322
104.0805569,13.43065954,17110703,Bos Thum,Hun Sen Prasat Bakorng,14220.44636
104.0676838,13.39643619,17110704,Damrei Chhlang,Hun Sen Prasat Bakorng,10886.98731
104.0753417,13.41045124,17110705,Sambat,Hun Sen Prasat Bakorng,12413.86773
104.075794,13.41776731,17110706,Samraong,Hun Sen Prasat Bakorng,12925.40562
104.0789406,13.38942526,17110707,Rumdeng,Samrong,11412.67722
104.0828452,13.38256805,17110708,Chob,Samrong,10545.76132
104.1495362,13.33605667,17110801,Prey Lean,Samrong,4055.946843
104.1690035,13.35116634,17110802,Trapeang Trav,Samrong,6539.023303
104.1662475,13.33628394,17110803,Koul,Samrong,5053.270407
104.1607555,13.3250724,17110804,Thnal Trang,Samrong,3751.253641
104.1408155,13.34779929,17110805,Trapeang Trom,Samrong,5082.342014
104.144333,13.36627392,17110806,Trach Pok,Samrong,7157.799799
104.1744863,13.3816362,17110807,Popel Kandal,Samrong,9763.845303
104.1469588,13.37586676,17110808,Popel Lech,Samrong,8248.992157
104.1494209,13.38741198,17110809,Kriel Pong,Samrong,9551.985925
104.1543988,13.40322417,17110810,Damrei Koun,Samrong,11367.60083
104.1584146,13.41698064,17110811,Trapeang Phong,Samrong,12943.80288
104.1584009,13.43417747,17110812,Trapeang Prei,Samrong,14813.93005
104.1643205,13.4425515,17110813,Koul Thmei,Svay Leu,14566.84208
104.1359296,13.30918455,17110901,Samraong Cheung,Samrong,779.0159144
104.1381898,13.3226912,17110902,Thnal Chaek,Samrong,2291.822056
104.1367569,13.31799379,17110903,Bet Meas,Samrong,1757.419529
104.1407024,13.31708494,17110904,Stueng,Samrong,1753.096115
104.1313157,13.282632,17110905,Angkunh,Samrong,2202.344123
104.1326902,13.29070172,17110906,Bat Dangkao,Samrong,1298.058076
104.1331692,13.29359664,17110907,Svay Chrum,Samrong,974.2564657
104.1348603,13.30089889,17110908,Krang Khcheay,Samrong,146.1786459
104.1342241,13.30589668,17110909,Samraong Tboung,Samrong,424.8730026
104.1774432,13.24988277,17111001,Boeng Ngat,Dam Dek,6181.922091
104.1736691,13.28511479,17111002,Dak Phka,Samrong,4574.09247
104.207031,13.29651396,17111003,Trav Bak,Samrong,7805.522754
104.1737119,13.27245668,17111004,Phka Rumchek,Samrong,5310.899767
104.2014235,13.29203888,17111005,Champei,Samrong,7260.123119
104.1929933,13.31486951,17111006,Paoy Smach,Samrong,6415.035604
104.1841995,13.34376547,17111007,Praval,Samrong,7022.718186
104.1521928,13.27041491,17111008,Boeng Vien,Samrong,3965.774272
104.1727092,13.29596159,17111009,Ta Yaek,Samrong,4120.360469
103.5258344,13.86663982,17120101,Trom Khang Cheung,Chong Kal,12463.71319
103.5097682,13.85580378,17120102,Ruessei Sanh,Khemara Nam Tao,13094.25148
103.5142313,13.85664445,17120103,Trom Khang Tboung,Khemara Nam Tao,13583.15728
103.5191924,13.82119505,17120104,Yeay Mei Thmei,Khemara Nam Tao,14309.23652
103.503119,13.822128,17120105,Sdau Pok,Khemara Nam Tao,12584.56735
103.5342169,13.84594478,17120106,Ampov Dieb,Chong Kal,14296.81808
103.5130438,13.83533154,17120107,Chrouy Neang Nguon,Khemara Nam Tao,13440.24336
103.4947834,13.85685105,17120201,Slaeng Ta Vet,Khemara Nam Tao,11494.34582
103.4661496,13.88090722,17120202,Pongro Bat Chan,Khemara Nam Tao,9216.66639
103.4870867,13.86248927,17120203,Slaeng Kong,Khemara Nam Tao,10761.26661
103.4794961,13.87309038,17120204,Lbaeuk,Khemara Nam Tao,10245.22499
103.4788004,13.8378332,17120205,Samraong,Khemara Nam Tao,9728.244908
103.4907966,13.84242699,17120206,Klang Hay,Khemara Nam Tao,10995.15311
103.4999195,13.86236941,17120207,Kouk Thkov,Khemara Nam Tao,12126.69858
103.4735044,13.87819633,17120208,Slaeng Chas,Khemara Nam Tao,9825.311306
103.4709036,13.75641316,17120301,Neang Sraong,Khemara Nam Tao,13214.36322
103.4683838,13.73291359,17120302,Rumdeng,Phnom Srok,13663.12744
103.4635706,13.75780478,17120303,Thlok,Khemara Nam Tao,12578.83085
103.4579528,13.77262105,17120304,Smach,Khemara Nam Tao,10945.87629
103.4466095,13.74258499,17120305,Prech,Phnom Srok,11252.56929
103.4628526,13.79125433,17120306,Beng,Khemara Nam Tao,9956.242042
103.4716419,13.80072798,17120307,Pongro,Khemara Nam Tao,10186.6858
103.5455314,13.7473644,17120401,Moung Khang  Tboung,Khemara Nam Tao,20076.86109
103.5416708,13.76152456,17120402,Moung Khang Cheung,Khemara Nam Tao,18912.20798
103.5298473,13.79038952,17120403,Khvaek,Khemara Nam Tao,16376.88357
103.5381416,13.77138379,17120404,Kambaor,Khemara Nam Tao,18061.59902
103.5809982,13.73916419,17120405,Lvea,Khemara Nam Tao,23831.65003
103.4673036,13.82909302,17120501,Prei Muoy,Khemara Nam Tao,8636.897076
103.4650317,13.82147687,17120502,Prei Pir,Khemara Nam Tao,8614.855396
103.4881175,13.81894459,17120503,Tram Sasar,Khemara Nam Tao,11088.39617
103.449152,13.85740683,17120504,Krabau,Khemara Nam Tao,6628.525827
103.4573221,13.86843194,17120505,Krouch Char,Khemara Nam Tao,7808.00131
103.5489295,13.86628073,17120601,Slaeng Spean,Chong Kal,11714.37151
103.5543349,13.88981531,17120602,Chranieng,Chong Kal,9046.059886
103.5646074,13.87450877,17120603,Phnum Dei,Chong Kal,10556.05216
103.5877903,13.91938957,17120604,Damnak Damrei,Chong Kal,5791.027087
103.5834992,13.90218956,17120605,Chamkar Chek,Chong Kal,7549.520408
103.5605197,13.89519416,17120606,Preah Khsaet,Chong Kal,8335.564233
103.6615797,13.90579419,17120607,Thlok,Chong Kal,11923.08147
103.6480539,13.91794136,17120608,Tram Kang,Chong Kal,9951.940068
103.6448339,13.89398625,17120609,Char,Chong Kal,11437.39383
103.6832461,13.94886667,17120610,Sala,Chong Kal,12166.96167
103.664232,13.91447789,17120611,Romeat,Chong Kal,11623.51547
103.6901473,13.94220034,17120612,Kandal,Chong Kal,13051.45646
103.6828439,13.95870879,17120613,Dangkoar,Chong Kal,11965.8721
103.6769913,13.95816867,17120614,Leib,Chong Kal,11343.50561
104.2328684,13.46938818,17130101,Boeng Mealea,Svay Leu,8784.540004
104.2018838,13.46073839,17130102,Trapeang Ruessei,Svay Leu,10715.02242
104.2176498,13.47029063,17130103,Tuek Lich,Svay Leu,9083.613039
104.1857632,13.43619325,17130104,Sak Kdar,Svay Leu,13924.43629
104.2132447,13.43583756,17130105,Chan Hier,Svay Leu,12865.30034
104.2812685,13.43850021,17130106,Srae Robang,Svay Leu,12718.63824
104.2889543,13.47282624,17130107,Ou Peam,Svay Leu,9565.703576
104.3446783,13.45392673,17130108,Trapeang Pring,Svay Leu,14974.29974
104.3655891,13.42037182,17130109,Chamkar Koavsou,Svay Leu,19211.55135
104.1415583,13.68992725,17130201,Kantuot,Svay Leu,19290.89968
104.1406128,13.74392722,17130202,Khnar Krau,Svay Leu,24448.08877
104.162475,13.71849702,17130203,O Akok,Svay Leu,20876.2903
104.2301312,13.70784933,17130204,Phtek Chum,Svay Leu,17763.23368
104.2146397,13.55164591,17130301,Ta Penh,Svay Leu,3319.98862
104.1605864,13.56998692,17130302,Khla Khmum,Svay Leu,9463.265238
104.1854107,13.53477142,17130303,Thma Chruonh,Svay Leu,6618.694637
104.1949876,13.56399729,17130304,Sangkae Lak,Svay Leu,5705.097126
104.1680368,13.53777928,17130305,Anlong Thum,Svay Leu,8412.184019
104.1312415,13.53468862,17130306,Popel,Svay Leu,12405.49104
104.1195018,13.56338083,17130307,Thmei,Svay Leu,13695.88962
104.1443151,13.58431643,17130308,Preah Angk Thom,Svay Leu,11622.90761
104.2411462,13.55114916,17130401,Chob Leu,Svay Leu,556.6081859
104.2494834,13.54484524,17130402,Chob Kraom,Svay Leu,584.4845829
104.2494692,13.54936599,17130403,Trapeang Khnar,Svay Leu,501.1937143
104.2389585,13.55616056,17130404,Bet Phka,Svay Leu,1127.771034
104.2852676,13.57523955,17130405,Chheh Chan,Svay Leu,5295.42816
104.2903905,13.57443138,17130406,Trapeang Svay,Svay Leu,5712.84757
104.2956716,13.57633605,17130407,Angkanh,Svay Leu,6312.342093
104.4267508,13.5424393,17130408,Rumchek,Svay Leu,19666.99161
104.2459105,13.54373142,17130409,Sok Sant,Svay Leu,470.7454509
104.2410976,13.53148363,17130410,Ou Meanchey,Svay Leu,1867.242286
104.2976919,13.55877384,17130411,Rolum Touk,Svay Leu,5817.94104
104.2470584,13.63095854,17130501,Ta Siem,Svay Leu,9187.691678
104.2219524,13.65556435,17130502,Dambouk Khpos,Svay Leu,12166.77373
104.2571119,13.60580814,17130503,Rohal,Svay Leu,6534.463281
104.2599311,13.5879866,17130504,Trapeang Tuem,Svay Leu,4714.639674
104.2138003,13.62127162,17130505,Kranhoung,Svay Leu,8791.44882
104.2463846,13.63352428,17130506,Popel,Svay Leu,9470.02666
103.7873577,13.84972438,17140101,Kanhchan Run,Varin,1555.898364
103.7828991,13.84421485,17140102,Tumneab Svay,Varin,2280.959458
103.7817448,13.84024046,17140103,Kab Dai,Varin,2648.681317
103.7787989,13.83565145,17140104,Prasat,Varin,3226.175943
103.7784125,13.82815518,17140105,Vien,Varin,3873.325298
103.9102887,13.8408096,17140201,Kouk Chan,Varin,12003.84516
103.8868695,13.84512516,17140202,U Tey,Varin,9431.629141
103.899228,13.84370739,17140203,Kouk Kandal,Varin,10776.47635
104.0204313,13.8046229,17140301,Srae Nouy,Varin,24459.52861
104.0314621,13.78580727,17140302,Srae Pou,Varin,26161.1682
103.9603063,13.8386944,17140303,Lvea Krang,Varin,17397.63146
103.9580596,13.84250909,17140304,Kouk Voat,Varin,17114.52738
103.963416,13.85309137,17140305,Srae Sakmot,Varin,17631.72294
104.0225948,13.80046367,17140306,Voat,Varin,24796.97233
104.1071371,13.95579401,17140307,Prey khnol,Hun Sen Anlung Veng,30650.36447
104.0558847,13.83821329,17140308,Trapeang Krasang,Varin,27692.3697
104.0452011,13.74648753,17140309,Ou Rumchek,Varin,29108.00898
104.0336678,13.76229141,17140310,Knar Phtoul,Varin,27267.72886
104.0564727,13.83925526,17140311,Rolum Run Thmei,Varin,27747.81787
104.0589538,13.87107085,17140312,Dei Ouv,Varin,28003.53191
103.7589876,13.79968056,17140401,Ou,Varin,7654.334077
103.7512228,13.7969563,17140402,Svay Sa,Varin,8404.044501
103.7498956,13.7908384,17140403,Ruessei Thum,Varin,9025.041833
103.7434082,13.78628526,17140404,Ruessei Touch,Varin,9853.275751
103.7193557,13.77680473,17140405,Kambaor,Varin,12372.48205
103.7400563,13.81107422,17140406,Char,Varin,8183.57583
103.8364316,13.78074011,17140407,Bay Dot,Varin,9183.389132
103.7091692,13.94152332,17140501,Nel,Varin,13665.1925
103.8374436,13.86944925,17140502,Rumduol,Varin,4285.618408
103.8275485,13.86832622,17140503,Varin,Varin,3250.706919
103.859009,13.87586102,17140504,Kouk Phnum,Varin,6718.719944
103.8647996,13.88008274,17140505,Kouk Srok,Varin,7466.967369
103.8223606,13.92997422,17140506,Toul Meat,Varin,8535.758501
103.7472675,13.95313089,17140507,Kouk Krous,Varin,12189.06916
103.5576864,10.62497232,18010101,Phum Muoy,Hun Sen Mittapheap,2185.888886
103.5456171,10.63565789,18010102,Phum Pir,Hun Sen Mittapheap,2287.076971
103.5338604,10.64005154,18010103,Phum Bei,Hun Sen Mittapheap,2773.006025
103.5298568,10.62674198,18010201,Phum Muoy,Hun Sen Mittapheap,1649.435526
103.5269826,10.62765977,18010202,Phum Pir,Krong Preah Sihanouk,1860.245823
103.5217315,10.62868389,18010203,Phum Bei,Krong Preah Sihanouk,1350.158818
103.5035811,10.60971067,18010301,Phum Muoy,Krong Preah Sihanouk,1724.093563
103.513821,10.6315488,18010302,Phum Pir,Krong Preah Sihanouk,939.1865827
103.5163802,10.64476123,18010303,Phum Bei,Krong Preah Sihanouk,2413.900245
103.5343511,10.62533445,18010401,Phum Muoy,Hun Sen Mittapheap,1230.152533
103.5298546,10.62339666,18010402,Phum Pir,Hun Sen Mittapheap,1398.949308
103.5259255,10.61557555,18010403,Phum Bei,Hun Sen Mittapheap,1542.94493
103.551264,10.58747492,18010404,Phum Buon,Hun Sen Mittapheap,3358.614861
103.5469663,10.61900077,18010405,Phum 5,Hun Sen Mittapheap,841.0108713
103.5507276,10.60436192,18010406,Phum 6,Hun Sen Mittapheap,1718.396413
103.3054049,10.69986008,18010501,Kaoh Touch,Krong Preah Sihanouk,23961.35167
103.2777086,10.68195325,18010502,Daem Thkov,Krong Preah Sihanouk,26265.95354
103.2383673,10.76130495,18010503,Preaek Svay,Thmar Sar,23742.83041
103.2919681,10.60468195,18010504,Koah Rong Sanlem,Krong Preah Sihanouk,24000.01239
103.7900628,10.65093734,18020101,Andoung Thma,Hun Sen Prey Nup,1803.13324
103.7955165,10.65884322,18020102,Banteay Prei,Hun Sen Prey Nup,2843.80648
103.7999429,10.66536162,18020103,Ou Trav,Hun Sen Prey Nup,3705.833543
103.8002708,10.66801227,18020104,Trapeang S'oy Muoy,Hun Sen Prey Nup,3983.235675
103.800972,10.67335895,18020105,Trapeang S'oy Pir,Hun Sen Prey Nup,4551.425184
103.7845686,10.58162519,18020201,Boeng Chum,Hun Sen Prey Nup,5982.851436
103.768883,10.56855256,18020202,Boeng Ta Prum,Hun Sen Prey Nup,7613.663125
103.7679288,10.56262616,18020203,Boeng Ta Srei,Hun Sen Prey Nup,8276.128427
103.7827301,10.57042375,18020204,Doun Loy,Hun Sen Prey Nup,7223.103199
103.7779794,10.58387837,18020205,Phnum Touch,Hun Sen Prey Nup,5772.973687
103.7835137,10.577959,18020206,Tuek Chenh,Hun Sen Prey Nup,6388.486762
103.6222637,10.59743182,18020301,Chamnaot Ream,Smach Deng,3016.715324
103.6033878,10.57401211,18020302,Kokir,Smach Deng,4706.644086
103.6339205,10.6026093,18020303,Pu Thoeang,Smach Deng,2536.668323
103.810722,10.73550773,18020401,Chamkar Kausu,Hun Sen Veal Renh,2660.521813
103.8113406,10.74565553,18020402,Cheung Kou,Hun Sen Veal Renh,3746.34945
103.8044539,10.75756488,18020403,Ta Ney,Hun Sen Veal Renh,5194.041626
103.8019231,10.76858666,18020404,Trapeang Kea,Hun Sen Veal Renh,6443.197112
103.8123753,10.81061006,18020405,Trapeang Mul,Hun Sen Veal Renh,10892.73546
103.8144913,10.85860534,18020406,Anlong Krapeu,Hun Sen Veal Renh,16191.87084
